phase,domain,source_layer,target_layer,delta,capacity,baseline,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
prefill,code,0,3,3,8,transition,1033,8,0.47483059051306875,0.0,1.0,2.106014271151886,0.3029312015503876,0.5528517563401306
prefill,code,0,3,3,16,domain_oracle,1033,8,0.5788964181994192,0.007744433688286544,2.0,3.4548494983277593,0.0,1.0
prefill,code,0,3,3,16,previous_window,1033,8,0.5572362052274927,0.006776379477250726,2.0,3.58914223669924,0.0011506782945736435,0.9981513862174817
prefill,code,0,3,3,16,static,1033,8,0.5290416263310745,0.0,2.0,3.7804208600182982,0.0,1.0
prefill,code,0,3,3,16,transition,1033,8,0.6799370764762827,0.06292352371732816,2.0,2.941448656344545,0.258781492248062,0.6030145171628759
prefill,code,0,3,3,32,domain_oracle,1033,8,0.8279283639883833,0.2584704743465634,4.0,4.831335866705642,0.0,1.0
prefill,code,0,3,3,32,previous_window,1033,8,0.7993707647628268,0.21297192642787996,4.0,5.003935815924916,0.0008478682170542636,0.9985582277503943
prefill,code,0,3,3,32,static,1033,8,0.7366892545982575,0.08325266214908035,4.0,5.429697766097241,0.0,1.0
prefill,code,0,3,3,32,transition,1033,8,0.8628993223620522,0.3872216844143272,4.0,4.635534988080213,0.16999757751937986,0.7158902560086376
prefill,code,0,4,4,8,domain_oracle,1033,8,0.4977008712487899,0.0,1.0,2.009238998298079,0.0,1.0
prefill,code,0,4,4,8,previous_window,1033,8,0.48826234269119073,0.0,1.0,2.048079306071871,0.0013323643410852713,0.9979210711768852
prefill,code,0,4,4,8,static,1033,8,0.39036786060019363,0.0,1.0,2.5616862988220706,0.0,1.0
prefill,code,0,4,4,8,transition,1033,8,0.5556631171345595,0.005808325266214908,1.0,1.7996515679442509,0.2701065891472868,0.590706106985182
prefill,code,0,4,4,16,domain_oracle,1033,8,0.6718296224588577,0.08422071636011616,2.0,2.9769452449567724,0.0,1.0
prefill,code,0,4,4,16,previous_window,1033,8,0.6662633107454018,0.06292352371732816,2.0,3.0018162005085363,0.0008478682170542636,0.9985606781812415
prefill,code,0,4,4,16,static,1033,8,0.60648596321394,0.015488867376573089,2.0,3.297685554668795,0.0,1.0
prefill,code,0,4,4,16,transition,1033,8,0.7454017424975798,0.11035818005808325,2.0,2.6831168831168832,0.20960513565891473,0.6631307973439904
prefill,code,0,4,4,32,domain_oracle,1033,8,0.8809293320425944,0.4191674733785092,4.0,4.5406593406593405,0.0,1.0
prefill,code,0,4,4,32,previous_window,1033,8,0.8573330106485963,0.36205227492739595,4.0,4.665631616090332,0.0009084302325581395,0.9984813407702026
prefill,code,0,4,4,32,static,1033,8,0.8395450145208132,0.2207163601161665,4.0,4.764485442490631,0.0,1.0
prefill,code,0,4,4,32,transition,1033,8,0.9104549854791868,0.47725072604065827,4.0,4.393407761828814,0.12527252906976744,0.7816001507649212
