phase,domain,delta,capacity,baseline,n_scopes,mean_selection_coverage,mean_complete_token_coverage,mean_candidate_amplification,mean_useful_amplification,mean_candidate_replacement_fraction
prefill,__domain_balanced__,4,32,domain_oracle,48,0.7332705143249885,0.21287713245301462,4.0,5.568234503636795,0.0
prefill,__domain_balanced__,4,32,previous_window,48,0.7192929906224675,0.18059391000828376,4.0,5.654110949348671,0.000984923265477399
prefill,__domain_balanced__,4,32,static,48,0.6632364495811248,0.10970459025217709,4.0,6.136788824708021,0.0
prefill,__domain_balanced__,4,32,transition,48,0.90543651883713,0.5679757604065322,4.0,4.448958688449298,0.25037611188827413
prefill,__domain_balanced__,5,8,domain_oracle,44,0.29946315864167505,0.00015400862448297105,1.0,3.9235838547369215,0.0
prefill,__domain_balanced__,5,8,previous_window,44,0.2906706353732078,6.60036962069876e-05,1.0,3.9986174508697228,0.00194655496672114
prefill,__domain_balanced__,5,8,static,44,0.22932590209037784,0.00011000616034497931,1.0,5.564812866256973,0.0
prefill,__domain_balanced__,5,8,transition,44,0.5103472559414901,0.008333800264708986,1.0,2.091297853128662,0.47174632803816774
prefill,__domain_balanced__,5,16,domain_oracle,44,0.47952938928896244,0.04667510546732509,2.0,4.5010657739372215,0.0
prefill,__domain_balanced__,5,16,previous_window,44,0.4644351244407778,0.03206483158055839,2.0,4.597012925203284,0.0015196173992943504
prefill,__domain_balanced__,5,16,static,44,0.3874265098041572,0.011472288459533063,2.0,5.699969422713662,0.0
prefill,__domain_balanced__,5,16,transition,44,0.7226302600826292,0.18550687682296688,2.0,2.84374397273592,0.3852379503125585
prefill,__domain_balanced__,5,32,domain_oracle,44,0.7329632344986087,0.21615829229503378,4.0,5.571033094894452,0.0
prefill,__domain_balanced__,5,32,previous_window,44,0.7184532539621902,0.18374718597440004,4.0,5.661646016890447,0.0009818207185289458
prefill,__domain_balanced__,5,32,static,44,0.6627523058880462,0.11189545915490084,4.0,6.139390941561382,0.0
prefill,__domain_balanced__,5,32,transition,44,0.8999143760484088,0.5522721357612842,4.0,4.477469128653947,0.24751342115790367
prefill,__domain_balanced__,6,8,domain_oracle,40,0.2980168659106329,0.00016940948693126815,1.0,3.933463431187486,0.0
prefill,__domain_balanced__,6,8,previous_window,40,0.29013978739069957,7.260406582768636e-05,1.0,3.9888551444353917,0.0019302642435375585
prefill,__domain_balanced__,6,8,static,40,0.2281651834338312,0.00012100677637947724,1.0,5.551497754170863,0.0
prefill,__domain_balanced__,6,8,transition,40,0.49527686587718883,0.007350983967418734,1.0,2.1516305234161193,0.4600037241701078
prefill,__domain_balanced__,6,16,domain_oracle,40,0.47803411529180473,0.04785532003711079,2.0,4.513050046903115,0.0
prefill,__domain_balanced__,6,16,previous_window,40,0.4640477237570127,0.0327855470115905,2.0,4.597126397997771,0.0014932564991244723
prefill,__domain_balanced__,6,16,static,40,0.3876048368412041,0.01203868477886488,2.0,5.676683070056373,0.0
prefill,__domain_balanced__,6,16,transition,40,0.7099268738025991,0.17900447909872583,2.0,2.8935379829586614,0.3733750251211728
prefill,__domain_balanced__,6,32,domain_oracle,40,0.7328613012574179,0.2181361021129371,4.0,5.568233192463553,0.0
prefill,__domain_balanced__,6,32,previous_window,40,0.7188773191035923,0.1857472204933524,4.0,5.655075198248083,0.000981827935687687
prefill,__domain_balanced__,6,32,static,40,0.6627824860063815,0.11237010692481304,4.0,6.135193273834075,0.0
prefill,__domain_balanced__,6,32,transition,40,0.8949669807028583,0.5342766685539704,4.0,4.495273287120545,0.24140914097919103
prefill,__domain_balanced__,7,8,domain_oracle,36,0.2943754371731587,0.0001882327632569646,1.0,3.969443676793743,0.0
prefill,__domain_balanced__,7,8,previous_window,36,0.2852394268285151,8.067118425298483e-05,1.0,4.0500891969710455,0.0019522553613849105
prefill,__domain_balanced__,7,8,static,36,0.22158062792054448,0.00013445197375497472,1.0,5.664625851270063,0.0
prefill,__domain_balanced__,7,8,transition,36,0.4847323567556856,0.0077321893496219785,1.0,2.158765125377721,0.46355943238836655
prefill,__domain_balanced__,7,16,domain_oracle,36,0.47401496608664156,0.050268415185904546,2.0,4.541875581694527,0.0
prefill,__domain_balanced__,7,16,previous_window,36,0.46051515608023574,0.034223373198852304,2.0,4.619104963536961,0.001473881365318619
prefill,__domain_balanced__,7,16,static,36,0.3825513025490298,0.01020896249821154,2.0,5.717747200350484,0.0
prefill,__domain_balanced__,7,16,transition,36,0.6974269464681239,0.1698585970287863,2.0,2.937573693029263,0.37016414897813316
prefill,__domain_balanced__,7,32,domain_oracle,36,0.7298089192122466,0.21411878283690333,4.0,5.582720474475558,0.0
prefill,__domain_balanced__,7,32,previous_window,36,0.7158920657832497,0.18426168101190427,4.0,5.673003980486084,0.0009757988282928403
prefill,__domain_balanced__,7,32,static,36,0.6587409606222889,0.1125303810243716,4.0,6.167706180829665,0.0
prefill,__domain_balanced__,7,32,transition,36,0.8860077518857475,0.5093083928425112,4.0,4.539806116425042,0.23499077101445456
prefill,__domain_balanced__,8,8,domain_oracle,32,0.2931424422001136,0.00021176185866408518,1.0,4.001182130697295,0.0
prefill,__domain_balanced__,8,8,previous_window,32,0.28379635821498717,3.0251694094869314e-05,1.0,4.077821839707873,0.0019470901073577664
prefill,__domain_balanced__,8,8,static,32,0.21979621821964535,0.00015125847047434655,1.0,5.750470801744009,0.0
prefill,__domain_balanced__,8,8,transition,32,0.46815928944383756,0.007152044297067316,1.0,2.2241367710445794,0.4428911546399096
prefill,__domain_balanced__,8,16,domain_oracle,32,0.4709129458822253,0.04995516472558509,2.0,4.574071546279709,0.0
