request_id,sample_id,domain,phase,baseline,delta,layer_pairs,candidate_count,candidate_amplification,forecasts,selection_coverage,routed_mass_coverage,complete_route_coverage
40,mt_bench-40319087,conversation,decode,transition,1,23,8,2.0,368,0.8471467391304348,0.87035071849823,0.5461956521739131
40,mt_bench-40319087,conversation,decode,transition,2,22,8,2.0,352,0.8480113636363636,0.8655658960342407,0.5539772727272727
40,mt_bench-40319087,conversation,decode,transition,3,21,8,2.0,336,0.8162202380952381,0.8374851942062378,0.5119047619047619
40,mt_bench-40319087,conversation,decode,transition,4,20,8,2.0,320,0.8140625,0.8354415893554688,0.484375
40,mt_bench-40319087,conversation,decode,transition,5,19,8,2.0,304,0.8067434210526315,0.8289039731025696,0.4868421052631579
40,mt_bench-40319087,conversation,decode,transition,6,18,8,2.0,288,0.8125,0.8343437910079956,0.4930555555555556
40,mt_bench-40319087,conversation,decode,transition,7,17,8,2.0,272,0.8097426470588235,0.829460620880127,0.4963235294117647
40,mt_bench-40319087,conversation,decode,transition,8,16,8,2.0,256,0.7958984375,0.8134574890136719,0.46875
40,mt_bench-40319087,conversation,decode,transition,9,15,8,2.0,240,0.8020833333333334,0.822186291217804,0.4791666666666667
40,mt_bench-40319087,conversation,decode,transition,10,14,8,2.0,224,0.7946428571428571,0.814178466796875,0.48660714285714285
40,mt_bench-40319087,conversation,decode,transition,11,13,8,2.0,208,0.7908653846153846,0.8120211362838745,0.47596153846153844
40,mt_bench-40319087,conversation,decode,transition,12,12,8,2.0,192,0.7994791666666666,0.8173955082893372,0.5052083333333334
40,mt_bench-40319087,conversation,decode,transition,13,11,8,2.0,176,0.8167613636363636,0.8367891907691956,0.5227272727272727
40,mt_bench-40319087,conversation,decode,transition,14,10,8,2.0,160,0.8171875,0.8354034423828125,0.53125
40,mt_bench-40319087,conversation,decode,transition,15,9,8,2.0,144,0.8246527777777778,0.844940185546875,0.5416666666666666
40,mt_bench-40319087,conversation,decode,transition,16,8,8,2.0,128,0.814453125,0.8381843566894531,0.5078125
40,mt_bench-40319087,conversation,decode,transition,17,7,8,2.0,112,0.828125,0.8483406901359558,0.5446428571428571
40,mt_bench-40319087,conversation,decode,transition,18,6,8,2.0,96,0.828125,0.8523356318473816,0.5416666666666666
40,mt_bench-40319087,conversation,decode,transition,19,5,8,2.0,80,0.825,0.844146728515625,0.55
40,mt_bench-40319087,conversation,decode,transition,20,4,8,2.0,64,0.828125,0.8507614135742188,0.5625
40,mt_bench-40319087,conversation,decode,transition,21,3,8,2.0,48,0.84375,0.8660888671875,0.5416666666666666
40,mt_bench-40319087,conversation,decode,transition,22,2,8,2.0,32,0.796875,0.8380126953125,0.4375
40,mt_bench-40319087,conversation,decode,transition,23,1,8,2.0,16,0.75,0.8033447265625,0.25
41,mt_bench-46306085,conversation,decode,transition,1,23,8,2.0,368,0.8512228260869565,0.8755679130554199,0.5407608695652174
41,mt_bench-46306085,conversation,decode,transition,2,22,8,2.0,352,0.8416193181818182,0.8626708984375,0.5340909090909091
41,mt_bench-46306085,conversation,decode,transition,3,21,8,2.0,336,0.8311011904761905,0.8549761176109314,0.5119047619047619
41,mt_bench-46306085,conversation,decode,transition,4,20,8,2.0,320,0.82734375,0.8523162603378296,0.503125
41,mt_bench-46306085,conversation,decode,transition,5,19,8,2.0,304,0.8157894736842105,0.8357447385787964,0.47368421052631576
41,mt_bench-46306085,conversation,decode,transition,6,18,8,2.0,288,0.8168402777777778,0.8352559208869934,0.4895833333333333
41,mt_bench-46306085,conversation,decode,transition,7,17,8,2.0,272,0.7996323529411765,0.8206894993782043,0.44485294117647056
41,mt_bench-46306085,conversation,decode,transition,8,16,8,2.0,256,0.806640625,0.827301025390625,0.453125
41,mt_bench-46306085,conversation,decode,transition,9,15,8,2.0,240,0.803125,0.8231261968612671,0.44583333333333336
41,mt_bench-46306085,conversation,decode,transition,10,14,8,2.0,224,0.7834821428571429,0.7996978759765625,0.41517857142857145
41,mt_bench-46306085,conversation,decode,transition,11,13,8,2.0,208,0.7860576923076923,0.8090609312057495,0.44711538461538464
41,mt_bench-46306085,conversation,decode,transition,12,12,8,2.0,192,0.80859375,0.8286768794059753,0.484375
41,mt_bench-46306085,conversation,decode,transition,13,11,8,2.0,176,0.8053977272727273,0.8280916810035706,0.5
41,mt_bench-46306085,conversation,decode,transition,14,10,8,2.0,160,0.8171875,0.8394744992256165,0.5125
41,mt_bench-46306085,conversation,decode,transition,15,9,8,2.0,144,0.8177083333333334,0.8429904580116272,0.4930555555555556
41,mt_bench-46306085,conversation,decode,transition,16,8,8,2.0,128,0.806640625,0.8277053833007812,0.4765625
41,mt_bench-46306085,conversation,decode,transition,17,7,8,2.0,112,0.8147321428571429,0.8304705023765564,0.48214285714285715
41,mt_bench-46306085,conversation,decode,transition,18,6,8,2.0,96,0.7994791666666666,0.8255767822265625,0.4375
41,mt_bench-46306085,conversation,decode,transition,19,5,8,2.0,80,0.790625,0.8158935308456421,0.4
41,mt_bench-46306085,conversation,decode,transition,20,4,8,2.0,64,0.79296875,0.814056396484375,0.453125
41,mt_bench-46306085,conversation,decode,transition,21,3,8,2.0,48,0.8072916666666666,0.8285420536994934,0.5
41,mt_bench-46306085,conversation,decode,transition,22,2,8,2.0,32,0.8125,0.8386077880859375,0.53125
41,mt_bench-46306085,conversation,decode,transition,23,1,8,2.0,16,0.765625,0.7974853515625,0.375
42,mt_bench-68335013,conversation,decode,transition,1,23,8,2.0,368,0.8328804347826086,0.8506456613540649,0.5380434782608695
42,mt_bench-68335013,conversation,decode,transition,2,22,8,2.0,352,0.8295454545454546,0.8467823266983032,0.5454545454545454
42,mt_bench-68335013,conversation,decode,transition,3,21,8,2.0,336,0.8214285714285714,0.8412940502166748,0.5565476190476191
42,mt_bench-68335013,conversation,decode,transition,4,20,8,2.0,320,0.8171875,0.8382537961006165,0.5375
42,mt_bench-68335013,conversation,decode,transition,5,19,8,2.0,304,0.7960526315789473,0.8195945620536804,0.5098684210526315
42,mt_bench-68335013,conversation,decode,transition,6,18,8,2.0,288,0.7916666666666666,0.8126644492149353,0.5104166666666666
42,mt_bench-68335013,conversation,decode,transition,7,17,8,2.0,272,0.7886029411764706,0.8079941868782043,0.4963235294117647
42,mt_bench-68335013,conversation,decode,transition,8,16,8,2.0,256,0.798828125,0.8142261505126953,0.53125
42,mt_bench-68335013,conversation,decode,transition,9,15,8,2.0,240,0.7895833333333333,0.8023478388786316,0.5166666666666667
42,mt_bench-68335013,conversation,decode,transition,10,14,8,2.0,224,0.78125,0.793548583984375,0.5178571428571429
42,mt_bench-68335013,conversation,decode,transition,11,13,8,2.0,208,0.7752403846153846,0.7947199940681458,0.4855769230769231
42,mt_bench-68335013,conversation,decode,transition,12,12,8,2.0,192,0.7734375,0.7899195551872253,0.5104166666666666
42,mt_bench-68335013,conversation,decode,transition,13,11,8,2.0,176,0.7670454545454546,0.7879971861839294,0.5170454545454546
42,mt_bench-68335013,conversation,decode,transition,14,10,8,2.0,160,0.771875,0.7921234369277954,0.51875
42,mt_bench-68335013,conversation,decode,transition,15,9,8,2.0,144,0.7743055555555556,0.7919379472732544,0.4930555555555556
42,mt_bench-68335013,conversation,decode,transition,16,8,8,2.0,128,0.76953125,0.7895851135253906,0.515625
42,mt_bench-68335013,conversation,decode,transition,17,7,8,2.0,112,0.7633928571428571,0.7768816351890564,0.5446428571428571
42,mt_bench-68335013,conversation,decode,transition,18,6,8,2.0,96,0.7473958333333334,0.7582295536994934,0.5416666666666666
42,mt_bench-68335013,conversation,decode,transition,19,5,8,2.0,80,0.778125,0.8021301031112671,0.525
42,mt_bench-68335013,conversation,decode,transition,20,4,8,2.0,64,0.78515625,0.7985992431640625,0.609375
42,mt_bench-68335013,conversation,decode,transition,21,3,8,2.0,48,0.7864583333333334,0.8069559931755066,0.5625
42,mt_bench-68335013,conversation,decode,transition,22,2,8,2.0,32,0.7734375,0.7755584716796875,0.625
42,mt_bench-68335013,conversation,decode,transition,23,1,8,2.0,16,0.765625,0.7669677734375,0.625
43,humaneval-HumanEval_61,code,decode,transition,1,23,8,2.0,368,0.842391304347826,0.8622980713844299,0.5543478260869565
43,humaneval-HumanEval_61,code,decode,transition,2,22,8,2.0,352,0.8274147727272727,0.8466672301292419,0.5397727272727273
43,humaneval-HumanEval_61,code,decode,transition,3,21,8,2.0,336,0.8169642857142857,0.8399760127067566,0.5238095238095238
43,humaneval-HumanEval_61,code,decode,transition,4,20,8,2.0,320,0.81953125,0.8399093747138977,0.553125
43,humaneval-HumanEval_61,code,decode,transition,5,19,8,2.0,304,0.7993421052631579,0.8200041055679321,0.5098684210526315
43,humaneval-HumanEval_61,code,decode,transition,6,18,8,2.0,288,0.8020833333333334,0.818634033203125,0.5138888888888888
43,humaneval-HumanEval_61,code,decode,transition,7,17,8,2.0,272,0.7858455882352942,0.804534912109375,0.4852941176470588
43,humaneval-HumanEval_61,code,decode,transition,8,16,8,2.0,256,0.7880859375,0.8062210083007812,0.48046875
43,humaneval-HumanEval_61,code,decode,transition,9,15,8,2.0,240,0.7791666666666667,0.7971109747886658,0.5208333333333334
43,humaneval-HumanEval_61,code,decode,transition,10,14,8,2.0,224,0.7734375,0.7922101616859436,0.4732142857142857
43,humaneval-HumanEval_61,code,decode,transition,11,13,8,2.0,208,0.7704326923076923,0.789442777633667,0.4951923076923077
43,humaneval-HumanEval_61,code,decode,transition,12,12,8,2.0,192,0.76953125,0.7867355346679688,0.4791666666666667
43,humaneval-HumanEval_61,code,decode,transition,13,11,8,2.0,176,0.7670454545454546,0.7865489721298218,0.48863636363636365
43,humaneval-HumanEval_61,code,decode,transition,14,10,8,2.0,160,0.7734375,0.790606677532196,0.49375
43,humaneval-HumanEval_61,code,decode,transition,15,9,8,2.0,144,0.7638888888888888,0.7783915400505066,0.5
43,humaneval-HumanEval_61,code,decode,transition,16,8,8,2.0,128,0.771484375,0.7897071838378906,0.5078125
43,humaneval-HumanEval_61,code,decode,transition,17,7,8,2.0,112,0.75,0.7673775553703308,0.4642857142857143
43,humaneval-HumanEval_61,code,decode,transition,18,6,8,2.0,96,0.7604166666666666,0.7919057011604309,0.4583333333333333
43,humaneval-HumanEval_61,code,decode,transition,19,5,8,2.0,80,0.73125,0.752178966999054,0.4
43,humaneval-HumanEval_61,code,decode,transition,20,4,8,2.0,64,0.7421875,0.7569351196289062,0.421875
43,humaneval-HumanEval_61,code,decode,transition,21,3,8,2.0,48,0.7239583333333334,0.7493184208869934,0.4375
43,humaneval-HumanEval_61,code,decode,transition,22,2,8,2.0,32,0.734375,0.7559051513671875,0.5
43,humaneval-HumanEval_61,code,decode,transition,23,1,8,2.0,16,0.65625,0.683349609375,0.375
44,humaneval-HumanEval_141,code,decode,transition,1,23,8,2.0,368,0.8070652173913043,0.823703944683075,0.5135869565217391
44,humaneval-HumanEval_141,code,decode,transition,2,22,8,2.0,352,0.7919034090909091,0.8139398694038391,0.5056818181818182
44,humaneval-HumanEval_141,code,decode,transition,3,21,8,2.0,336,0.7857142857142857,0.8081243634223938,0.4851190476190476
44,humaneval-HumanEval_141,code,decode,transition,4,20,8,2.0,320,0.784375,0.8097397089004517,0.4875
44,humaneval-HumanEval_141,code,decode,transition,5,19,8,2.0,304,0.7672697368421053,0.7955177426338196,0.47039473684210525
44,humaneval-HumanEval_141,code,decode,transition,6,18,8,2.0,288,0.7717013888888888,0.7934061884880066,0.4895833333333333
44,humaneval-HumanEval_141,code,decode,transition,7,17,8,2.0,272,0.7573529411764706,0.7805929780006409,0.45588235294117646
44,humaneval-HumanEval_141,code,decode,transition,8,16,8,2.0,256,0.7470703125,0.767913818359375,0.453125
44,humaneval-HumanEval_141,code,decode,transition,9,15,8,2.0,240,0.7291666666666666,0.7490621209144592,0.45416666666666666
44,humaneval-HumanEval_141,code,decode,transition,10,14,8,2.0,224,0.7377232142857143,0.7590113878250122,0.44642857142857145
44,humaneval-HumanEval_141,code,decode,transition,11,13,8,2.0,208,0.7175480769230769,0.7416405081748962,0.4423076923076923
44,humaneval-HumanEval_141,code,decode,transition,12,12,8,2.0,192,0.72265625,0.7460047602653503,0.4270833333333333
44,humaneval-HumanEval_141,code,decode,transition,13,11,8,2.0,176,0.7102272727272727,0.7299998998641968,0.4431818181818182
44,humaneval-HumanEval_141,code,decode,transition,14,10,8,2.0,160,0.73125,0.7518890500068665,0.48125
44,humaneval-HumanEval_141,code,decode,transition,15,9,8,2.0,144,0.7222222222222222,0.7376641035079956,0.4444444444444444
44,humaneval-HumanEval_141,code,decode,transition,16,8,8,2.0,128,0.701171875,0.7261543273925781,0.4140625
44,humaneval-HumanEval_141,code,decode,transition,17,7,8,2.0,112,0.7053571428571429,0.7284764051437378,0.39285714285714285
44,humaneval-HumanEval_141,code,decode,transition,18,6,8,2.0,96,0.71875,0.7447560429573059,0.3854166666666667
44,humaneval-HumanEval_141,code,decode,transition,19,5,8,2.0,80,0.690625,0.7137206792831421,0.375
44,humaneval-HumanEval_141,code,decode,transition,20,4,8,2.0,64,0.703125,0.7193222045898438,0.40625
44,humaneval-HumanEval_141,code,decode,transition,21,3,8,2.0,48,0.6614583333333334,0.681884765625,0.3541666666666667
44,humaneval-HumanEval_141,code,decode,transition,22,2,8,2.0,32,0.6796875,0.7006988525390625,0.40625
44,humaneval-HumanEval_141,code,decode,transition,23,1,8,2.0,16,0.6875,0.73876953125,0.375
45,gsm8k-00037,math,decode,transition,1,23,8,2.0,368,0.8634510869565217,0.8849208950996399,0.6114130434782609
45,gsm8k-00037,math,decode,transition,2,22,8,2.0,352,0.8579545454545454,0.8780809044837952,0.59375
45,gsm8k-00037,math,decode,transition,3,21,8,2.0,336,0.8400297619047619,0.8618919849395752,0.5565476190476191
45,gsm8k-00037,math,decode,transition,4,20,8,2.0,320,0.84765625,0.8718765377998352,0.55
45,gsm8k-00037,math,decode,transition,5,19,8,2.0,304,0.8429276315789473,0.8647075295448303,0.5625
45,gsm8k-00037,math,decode,transition,6,18,8,2.0,288,0.8368055555555556,0.8578067421913147,0.5520833333333334
45,gsm8k-00037,math,decode,transition,7,17,8,2.0,272,0.8391544117647058,0.852318286895752,0.5661764705882353
45,gsm8k-00037,math,decode,transition,8,16,8,2.0,256,0.8173828125,0.8354434967041016,0.515625
45,gsm8k-00037,math,decode,transition,9,15,8,2.0,240,0.8177083333333334,0.8378682732582092,0.5333333333333333
45,gsm8k-00037,math,decode,transition,10,14,8,2.0,224,0.8046875,0.8218231201171875,0.5044642857142857
45,gsm8k-00037,math,decode,transition,11,13,8,2.0,208,0.7956730769230769,0.8169955015182495,0.4855769230769231
45,gsm8k-00037,math,decode,transition,12,12,8,2.0,192,0.7838541666666666,0.8039118647575378,0.46875
45,gsm8k-00037,math,decode,transition,13,11,8,2.0,176,0.796875,0.812225341796875,0.5340909090909091
45,gsm8k-00037,math,decode,transition,14,10,8,2.0,160,0.8234375,0.8392242193222046,0.56875
45,gsm8k-00037,math,decode,transition,15,9,8,2.0,144,0.8211805555555556,0.8342013955116272,0.5416666666666666
45,gsm8k-00037,math,decode,transition,16,8,8,2.0,128,0.80078125,0.8172187805175781,0.5078125
45,gsm8k-00037,math,decode,transition,17,7,8,2.0,112,0.7790178571428571,0.7943289875984192,0.45535714285714285
45,gsm8k-00037,math,decode,transition,18,6,8,2.0,96,0.7916666666666666,0.8072306513786316,0.5104166666666666
45,gsm8k-00037,math,decode,transition,19,5,8,2.0,80,0.790625,0.816723644733429,0.5125
45,gsm8k-00037,math,decode,transition,20,4,8,2.0,64,0.80859375,0.824310302734375,0.578125
45,gsm8k-00037,math,decode,transition,21,3,8,2.0,48,0.796875,0.8190205693244934,0.4791666666666667
45,gsm8k-00037,math,decode,transition,22,2,8,2.0,32,0.75,0.780914306640625,0.40625
45,gsm8k-00037,math,decode,transition,23,1,8,2.0,16,0.75,0.79010009765625,0.3125
46,gsm8k-00033,math,decode,transition,1,23,8,2.0,368,0.845108695652174,0.86409592628479,0.5815217391304348
46,gsm8k-00033,math,decode,transition,2,22,8,2.0,352,0.8252840909090909,0.843909502029419,0.5710227272727273
46,gsm8k-00033,math,decode,transition,3,21,8,2.0,336,0.8058035714285714,0.8270787000656128,0.5327380952380952
46,gsm8k-00033,math,decode,transition,4,20,8,2.0,320,0.815625,0.8341079950332642,0.55
46,gsm8k-00033,math,decode,transition,5,19,8,2.0,304,0.796875,0.8141013979911804,0.5131578947368421
46,gsm8k-00033,math,decode,transition,6,18,8,2.0,288,0.8055555555555556,0.8260735273361206,0.5486111111111112
46,gsm8k-00033,math,decode,transition,7,17,8,2.0,272,0.7941176470588235,0.8103547692298889,0.5294117647058824
46,gsm8k-00033,math,decode,transition,8,16,8,2.0,256,0.779296875,0.7990665435791016,0.484375
46,gsm8k-00033,math,decode,transition,9,15,8,2.0,240,0.7822916666666667,0.799896240234375,0.49166666666666664
46,gsm8k-00033,math,decode,transition,10,14,8,2.0,224,0.7645089285714286,0.7849797010421753,0.48214285714285715
46,gsm8k-00033,math,decode,transition,11,13,8,2.0,208,0.7487980769230769,0.7717872262001038,0.4567307692307692
46,gsm8k-00033,math,decode,transition,12,12,8,2.0,192,0.7265625,0.7480494379997253,0.4583333333333333
46,gsm8k-00033,math,decode,transition,13,11,8,2.0,176,0.7258522727272727,0.7492009997367859,0.45454545454545453
46,gsm8k-00033,math,decode,transition,14,10,8,2.0,160,0.728125,0.7458038330078125,0.45
46,gsm8k-00033,math,decode,transition,15,9,8,2.0,144,0.7361111111111112,0.7535298466682434,0.4513888888888889
46,gsm8k-00033,math,decode,transition,16,8,8,2.0,128,0.716796875,0.736846923828125,0.4609375
46,gsm8k-00033,math,decode,transition,17,7,8,2.0,112,0.7008928571428571,0.7213396430015564,0.41964285714285715
46,gsm8k-00033,math,decode,transition,18,6,8,2.0,96,0.6875,0.7106170654296875,0.40625
46,gsm8k-00033,math,decode,transition,19,5,8,2.0,80,0.684375,0.701525866985321,0.45
46,gsm8k-00033,math,decode,transition,20,4,8,2.0,64,0.7265625,0.744720458984375,0.515625
46,gsm8k-00033,math,decode,transition,21,3,8,2.0,48,0.6822916666666666,0.6963908076286316,0.4791666666666667
46,gsm8k-00033,math,decode,transition,22,2,8,2.0,32,0.671875,0.69757080078125,0.40625
46,gsm8k-00033,math,decode,transition,23,1,8,2.0,16,0.65625,0.67730712890625,0.4375
47,humaneval-HumanEval_155,code,decode,transition,1,23,8,2.0,368,0.8301630434782609,0.8508380651473999,0.5353260869565217
