request_id,sample_id,layer,expected_calls,dispatch_calls,tokens,pairs,id_mismatches,weight_mismatches,max_abs_weight_error
0,humaneval-HumanEval_149,0,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,1,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,2,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,3,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,4,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,5,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,6,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,7,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,8,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,9,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,10,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,11,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,12,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,13,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,14,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,15,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,16,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,17,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,18,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,19,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,20,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,21,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,22,17,17,270,1080,0,0,0.0
0,humaneval-HumanEval_149,23,17,17,270,1080,0,0,0.0
1,wikitext2-00002,0,17,17,163,652,0,0,0.0
1,wikitext2-00002,1,17,17,163,652,0,0,0.0
1,wikitext2-00002,2,17,17,163,652,0,0,0.0
1,wikitext2-00002,3,17,17,163,652,0,0,0.0
1,wikitext2-00002,4,17,17,163,652,0,0,0.0
1,wikitext2-00002,5,17,17,163,652,0,0,0.0
1,wikitext2-00002,6,17,17,163,652,0,0,0.0
1,wikitext2-00002,7,17,17,163,652,0,0,0.0
1,wikitext2-00002,8,17,17,163,652,0,0,0.0
1,wikitext2-00002,9,17,17,163,652,0,0,0.0
1,wikitext2-00002,10,17,17,163,652,0,0,0.0
1,wikitext2-00002,11,17,17,163,652,0,0,0.0
1,wikitext2-00002,12,17,17,163,652,0,0,0.0
1,wikitext2-00002,13,17,17,163,652,0,0,0.0
1,wikitext2-00002,14,17,17,163,652,0,0,0.0
1,wikitext2-00002,15,17,17,163,652,0,0,0.0
1,wikitext2-00002,16,17,17,163,652,0,0,0.0
1,wikitext2-00002,17,17,17,163,652,0,0,0.0
1,wikitext2-00002,18,17,17,163,652,0,0,0.0
1,wikitext2-00002,19,17,17,163,652,0,0,0.0
1,wikitext2-00002,20,17,17,163,652,0,0,0.0
1,wikitext2-00002,21,17,17,163,652,0,0,0.0
1,wikitext2-00002,22,17,17,163,652,0,0,0.0
1,wikitext2-00002,23,17,17,163,652,0,0,0.0
2,wikitext2-00016,0,17,17,292,1168,0,0,0.0
2,wikitext2-00016,1,17,17,292,1168,0,0,0.0
2,wikitext2-00016,2,17,17,292,1168,0,0,0.0
2,wikitext2-00016,3,17,17,292,1168,0,0,0.0
