phase,domain,layer_id,window_size,hotset_size,n_windows,mean_jaccard,min_jaccard,mean_static_coverage,mean_lagged_coverage,mean_oracle_coverage,mean_lagged_oracle_ratio
prefill,code,11,256,8,18,0.6363636363636364,0.3333333333333333,0.49348000919117646,0.47860179227941174,0.5043370863970589,0.9478104223254867
prefill,code,11,512,8,9,0.7111111111111111,0.6,0.493865966796875,0.488494873046875,0.496917724609375,0.9832427662995156
prefill,code,12,256,8,18,0.6598930481283423,0.3333333333333333,0.47021484375,0.46151194852941174,0.48489200367647056,0.9513221186895116
prefill,code,12,512,8,9,0.6888888888888889,0.6,0.47064208984375,0.4652099609375,0.478240966796875,0.9730521348135829
prefill,code,13,256,8,18,0.7516339869281046,0.6,0.5365062040441176,0.5301298253676471,0.5427964154411765,0.9755421978158539
prefill,code,13,512,8,9,0.7666666666666666,0.6,0.53546142578125,0.531768798828125,0.538330078125,0.9875140791711167
prefill,code,14,256,8,18,0.6095068330362449,0.45454545454545453,0.4719094669117647,0.46711282169117646,0.4873046875,0.9582956681867045
prefill,code,14,512,8,9,0.7388888888888889,0.6,0.4713134765625,0.471588134765625,0.48175048828125,0.9790382743774707
prefill,code,15,256,8,18,0.7521093285799169,0.45454545454545453,0.48385799632352944,0.47722311580882354,0.49169921875,0.9694793956723737
prefill,code,15,512,8,9,0.8111111111111111,0.6,0.4833984375,0.4814453125,0.487335205078125,0.9881116417789371
prefill,conversation,0,256,8,9,0.30855810855810856,0.14285714285714285,0.28759765625,0.2518310546875,0.31890869140625,0.7931534986479993
prefill,conversation,0,512,8,4,0.26495726495726496,0.23076923076923078,0.2644856770833333,0.24088541666666666,0.282470703125,0.8522949551119393
prefill,conversation,1,256,8,9,0.22939560439560439,0.0,0.23040771484375,0.19512939453125,0.27252197265625,0.717733551664628
prefill,conversation,1,512,8,4,0.21025641025641026,0.06666666666666667,0.2177734375,0.19026692708333334,0.24275716145833334,0.7790202412180863
prefill,conversation,2,256,8,9,0.22073759573759574,0.0,0.2330322265625,0.19000244140625,0.29437255859375,0.6453144789496957
prefill,conversation,2,512,8,4,0.22135642135642133,0.06666666666666667,0.234619140625,0.20076497395833334,0.2588704427083333,0.7722230969129061
prefill,conversation,3,256,8,9,0.16785714285714284,0.0,0.24713134765625,0.188720703125,0.310791015625,0.6106089372939921
prefill,conversation,3,512,8,4,0.18095238095238095,0.06666666666666667,0.22249348958333334,0.184326171875,0.2548014322916667,0.7074067961627971
prefill,conversation,4,256,8,9,0.18474858474858474,0.06666666666666667,0.236083984375,0.19158935546875,0.31549072265625,0.603801293163365
prefill,conversation,4,512,8,4,0.22135642135642133,0.06666666666666667,0.22900390625,0.18359375,0.2716471354166667,0.6632368058367354
prefill,conversation,5,256,8,9,0.22137862137862138,0.06666666666666667,0.23565673828125,0.1907958984375,0.32379150390625,0.5955356158867795
prefill,conversation,5,512,8,4,0.13333333333333333,0.0,0.22639973958333334,0.17415364583333334,0.2816569010416667,0.6017605689666043
prefill,conversation,6,256,8,9,0.21808191808191807,0.06666666666666667,0.272705078125,0.22137451171875,0.35986328125,0.6230353480369201
prefill,conversation,6,512,8,4,0.20634920634920637,0.14285714285714285,0.2694498697916667,0.19759114583333334,0.3136393229166667,0.616968035904913
prefill,conversation,7,256,8,9,0.1434065934065934,0.0,0.24017333984375,0.187255859375,0.3135986328125,0.5976723952022186
prefill,conversation,7,512,8,4,0.12454212454212454,0.0,0.23063151041666666,0.17423502604166666,0.2752278645833333,0.6231579599502101
prefill,conversation,8,256,8,9,0.14908424908424908,0.06666666666666667,0.241943359375,0.18115234375,0.31866455078125,0.5720659925630154
prefill,conversation,8,512,8,4,0.12136752136752138,0.06666666666666667,0.242431640625,0.15966796875,0.2791341145833333,0.5799243780089994
prefill,conversation,9,256,8,9,0.14761904761904762,0.06666666666666667,0.22296142578125,0.16436767578125,0.30218505859375,0.5577282805598301
prefill,conversation,9,512,8,4,0.15384615384615385,0.0,0.215087890625,0.15625,0.2671712239583333,0.5576495973374417
prefill,conversation,10,256,8,9,0.15677655677655677,0.06666666666666667,0.21527099609375,0.173583984375,0.286376953125,0.604132305413923
prefill,conversation,10,512,8,4,0.18803418803418803,0.0,0.20906575520833334,0.16634114583333334,0.24820963541666666,0.6607770008679523
prefill,conversation,11,256,8,9,0.18740426240426242,0.0,0.241943359375,0.18560791015625,0.31488037109375,0.5888666835701336
prefill,conversation,11,512,8,4,0.18095238095238095,0.06666666666666667,0.23795572916666666,0.17862955729166666,0.2744954427083333,0.6236999024778759
prefill,conversation,12,256,8,9,0.1907009657009657,0.0,0.24420166015625,0.1910400390625,0.3203125,0.5856704914089603
prefill,conversation,12,512,8,4,0.18095238095238095,0.06666666666666667,0.23177083333333334,0.20003255208333334,0.267333984375,0.7238847666305297
prefill,conversation,13,256,8,9,0.19789377289377288,0.0,0.23583984375,0.18994140625,0.30865478515625,0.6120483782018731
prefill,conversation,13,512,8,4,0.17373737373737375,0.0,0.226318359375,0.188232421875,0.2647298177083333,0.6831628838577739
prefill,conversation,14,256,8,9,0.18507326007326008,0.0,0.21856689453125,0.18194580078125,0.3038330078125,0.5969591559552335
prefill,conversation,14,512,8,4,0.13333333333333333,0.0,0.20353190104166666,0.1669921875,0.24715169270833334,0.6600774746715076
prefill,conversation,15,256,8,9,0.21867299367299367,0.0,0.23394775390625,0.1895751953125,0.30023193359375,0.616758051488123
prefill,conversation,15,512,8,4,0.19595959595959597,0.06666666666666667,0.21158854166666666,0.18277994791666666,0.2544759114583333,0.6953586178671869
prefill,general,0,256,8,23,0.38231465504192774,0.14285714285714285,0.24900124289772727,0.23375355113636365,0.2666237571022727,0.8774268374484617
prefill,general,0,512,8,11,0.46726162726162723,0.14285714285714285,0.2496826171875,0.233447265625,0.2594482421875,0.9024100220589023
prefill,general,1,256,8,23,0.45844458571731295,0.23076923076923078,0.2555486505681818,0.23783735795454544,0.27001953125,0.8802001635736304
prefill,general,1,512,8,11,0.583030303030303,0.3333333333333333,0.2550537109375,0.246875,0.260791015625,0.9479823457536327
prefill,general,2,256,8,23,0.328816637907547,0.06666666666666667,0.23781516335227273,0.21129261363636365,0.28730912642045453,0.7404129549223151
prefill,general,2,512,8,11,0.3198801198801199,0.14285714285714285,0.23642578125,0.2057861328125,0.268505859375,0.7796492423597837
prefill,general,3,256,8,23,0.32237863146954054,0.14285714285714285,0.23335404829545456,0.2193270596590909,0.2863991477272727,0.7741996233552272
prefill,general,3,512,8,11,0.29017649017649016,0.14285714285714285,0.236474609375,0.2192626953125,0.276123046875,0.803102008652899
prefill,general,4,256,8,23,0.34791672973491156,0.06666666666666667,0.25927734375,0.23734907670454544,0.3060857599431818,0.7790553916060119
prefill,general,4,512,8,11,0.39822843822843823,0.23076923076923078,0.25986328125,0.2298095703125,0.287060546875,0.8064208679442973
prefill,general,5,256,8,23,0.27508451144814783,0.06666666666666667,0.2535733309659091,0.21959339488636365,0.3205788352272727,0.6908718022979907
prefill,general,5,512,8,11,0.28087912087912087,0.14285714285714285,0.252001953125,0.204541015625,0.2955078125,0.7050070465933048
prefill,general,6,256,8,23,0.28442466624284807,0.14285714285714285,0.2636940696022727,0.2327547940340909,0.3346280184659091,0.7015245530275271
prefill,general,6,512,8,11,0.2632967032967033,0.14285714285714285,0.2646240234375,0.2226318359375,0.311962890625,0.7243063017351481
prefill,general,7,256,8,23,0.3157034884307612,0.0,0.24458451704545456,0.21912730823863635,0.3085715553977273,0.7164293121647924
prefill,general,7,512,8,11,0.38346986346986345,0.14285714285714285,0.24296875,0.217041015625,0.2887939453125,0.7625222472933048
prefill,general,8,256,8,23,0.32357743266834177,0.14285714285714285,0.2354403409090909,0.2164639559659091,0.2865323153409091,0.7607250706158785
prefill,general,8,512,8,11,0.4203929403929404,0.14285714285714285,0.2348388671875,0.2238037109375,0.268359375,0.8438766317983797
prefill,general,9,256,8,23,0.283794992885902,0.06666666666666667,0.2225008877840909,0.1962002840909091,0.25548206676136365,0.7689067271674411
prefill,general,9,512,8,11,0.2989676989676989,0.14285714285714285,0.221337890625,0.193505859375,0.24052734375,0.8058927477635018
prefill,general,10,256,8,23,0.38506443051897593,0.0,0.24192116477272727,0.21937144886363635,0.2665793678977273,0.8234536389667682
prefill,general,10,512,8,11,0.4413053613053613,0.23076923076923078,0.2430908203125,0.223095703125,0.257568359375,0.866126498624137
prefill,general,11,256,8,23,0.33144027689482236,0.06666666666666667,0.25297407670454547,0.2205477627840909,0.2955877130681818,0.7547212604888387
prefill,general,11,512,8,11,0.35307359307359304,0.06666666666666667,0.2521240234375,0.22099609375,0.2776611328125,0.7992800325431952
prefill,general,12,256,8,23,0.3254422345331436,0.06666666666666667,0.25590376420454547,0.23996803977272727,0.3027565696022727,0.7974438251639672
prefill,general,12,512,8,11,0.40606060606060607,0.3333333333333333,0.2580810546875,0.2388427734375,0.28857421875,0.8324595075808737
prefill,general,13,256,8,23,0.35359186268277176,0.06666666666666667,0.2590553977272727,0.2373934659090909,0.3152521306818182,0.7625857781759653
prefill,general,13,512,8,11,0.4000932400932401,0.23076923076923078,0.259326171875,0.2268798828125,0.2930419921875,0.7866023284389242
prefill,general,14,256,8,23,0.43704376431649156,0.14285714285714285,0.2723943536931818,0.2561257102272727,0.3133877840909091,0.8187250328013238
prefill,general,14,512,8,11,0.4712043512043512,0.23076923076923078,0.2712890625,0.251416015625,0.300634765625,0.840068653708222
prefill,general,15,256,8,23,0.3786577059304332,0.14285714285714285,0.2785422585227273,0.24800248579545456,0.32426313920454547,0.7743274383104317
prefill,general,15,512,8,11,0.4351515151515152,0.3333333333333333,0.2812744140625,0.257568359375,0.3067626953125,0.8451698304468659
prefill,math,0,256,8,9,0.6262626262626263,0.45454545454545453,0.31597900390625,0.30963134765625,0.3221435546875,0.9610439193459551
prefill,math,0,512,8,4,0.7925925925925926,0.6,0.3213704427083333,0.3182779947916667,0.32373046875,0.9834989584214197
prefill,math,1,256,8,9,0.5494949494949495,0.45454545454545453,0.25396728515625,0.24700927734375,0.2606201171875,0.9468242496607011
prefill,math,1,512,8,4,0.7185185185185184,0.6,0.2599283854166667,0.255126953125,0.2613932291666667,0.9761886345286092
prefill,math,2,256,8,9,0.6121212121212121,0.45454545454545453,0.27203369140625,0.2579345703125,0.27789306640625,0.9291580615383661
prefill,math,2,512,8,4,0.7777777777777778,0.7777777777777778,0.26953125,0.2625325520833333,0.2706705729166667,0.9702036235173442
prefill,math,3,256,8,9,0.5303030303030303,0.3333333333333333,0.27587890625,0.27001953125,0.2861328125,0.943568052374023
prefill,math,3,512,8,4,0.6,0.6,0.2823893229166667,0.2769368489583333,0.2850748697916667,0.971661401048066
prefill,math,4,256,8,9,0.5316239316239316,0.23076923076923078,0.29901123046875,0.28741455078125,0.31036376953125,0.9253708605216745
prefill,math,4,512,8,4,0.5515151515151515,0.45454545454545453,0.3064778645833333,0.2977701822916667,0.3111979166666667,0.9566703607114242
prefill,math,5,256,8,9,0.6666666666666666,0.6,0.33349609375,0.3248291015625,0.34063720703125,0.9537911790233273
prefill,math,5,512,8,4,0.7185185185185184,0.6,0.3308919270833333,0.323974609375,0.3348795572916667,0.9673137473847717
prefill,math,6,256,8,9,0.7444444444444445,0.6,0.357421875,0.35125732421875,0.36199951171875,0.9701763969196043
prefill,math,6,512,8,4,0.8518518518518517,0.7777777777777778,0.3592122395833333,0.3522135416666667,0.3621419270833333,0.9725868306550004
prefill,math,7,256,8,9,0.47878787878787876,0.3333333333333333,0.28155517578125,0.26678466796875,0.29449462890625,0.9063647863582318
prefill,math,7,512,8,4,0.5515151515151515,0.45454545454545453,0.282470703125,0.274169921875,0.286865234375,0.9557225871926524
prefill,math,8,256,8,9,0.4676767676767677,0.3333333333333333,0.29571533203125,0.28192138671875,0.30352783203125,0.9298296254363648
prefill,math,8,512,8,4,0.503030303030303,0.45454545454545453,0.29541015625,0.288818359375,0.2989908854166667,0.9658429766464364
prefill,math,9,256,8,9,0.4450660450660451,0.23076923076923078,0.2591552734375,0.25103759765625,0.2664794921875,0.9419934366213567
prefill,math,9,512,8,4,0.521885521885522,0.3333333333333333,0.260009765625,0.2544759114583333,0.2631022135416667,0.9673687283771318
prefill,math,10,256,8,9,0.4228438228438228,0.23076923076923078,0.2255859375,0.21649169921875,0.2352294921875,0.9212477519708551
prefill,math,10,512,8,4,0.6444444444444445,0.3333333333333333,0.22900390625,0.22599283854166666,0.233154296875,0.969356760663283
prefill,math,11,256,8,9,0.501010101010101,0.3333333333333333,0.2923583984375,0.28582763671875,0.29833984375,0.9583243473768829
prefill,math,11,512,8,4,0.67003367003367,0.45454545454545453,0.29345703125,0.2906087239583333,0.2962239583333333,0.9810227912456426
prefill,math,12,256,8,9,0.5161616161616162,0.3333333333333333,0.294921875,0.288330078125,0.30413818359375,0.948213169260353
prefill,math,12,512,8,4,0.6107744107744107,0.45454545454545453,0.2964680989583333,0.291015625,0.2999674479166667,0.9699603516860495
prefill,math,13,256,8,9,0.5454545454545454,0.45454545454545453,0.29705810546875,0.28656005859375,0.30352783203125,0.9439852316801147
prefill,math,13,512,8,4,0.6107744107744107,0.45454545454545453,0.2948404947916667,0.2857259114583333,0.297119140625,0.9622811852202172
prefill,math,14,256,8,9,0.39184149184149186,0.23076923076923078,0.23419189453125,0.2227783203125,0.24700927734375,0.9028737406126301
prefill,math,14,512,8,4,0.6,0.6,0.232421875,0.2255859375,0.240966796875,0.9354785591715206
prefill,math,15,256,8,9,0.4818181818181818,0.3333333333333333,0.2584228515625,0.25140380859375,0.27630615234375,0.9111564073420687
prefill,math,15,512,8,4,0.503030303030303,0.45454545454545453,0.2559407552083333,0.24267578125,0.2650553385416667,0.9145497510482996
