phase,domain,layer_id,num_experts,n_tokens,n_selections,entropy,normalized_entropy,gini,max_to_median,utilization_variance,top_1_coverage,top_2_coverage,top_4_coverage,top_8_coverage,top_16_coverage
prefill,__all__,1,64,15582,124656,4.048034884738615,0.9733466422596545,0.25119904978500834,3.2429378531073447,984925.78125,0.04604672057502246,0.08904505198305737,0.1591820690540367,0.25920132203824925,0.4110271467077397
prefill,__all__,2,64,15582,124656,4.057545779513077,0.9756335290472434,0.24293931900590424,3.1927437641723357,849527.0625,0.04518033628545758,0.08225035297137723,0.14008150429983315,0.24757733281992042,0.41038538056732127
prefill,__all__,3,64,15582,124656,4.036073678032132,0.9704705799932393,0.27447660962970094,2.8897338403041823,979093,0.0426774483378257,0.0781510717494545,0.1432662687716596,0.2520055191888076,0.42143980233602873
prefill,__all__,4,64,15582,124656,4.024598917094823,0.9677114832099657,0.2852572780291362,3.208390084445655,1130133.75,0.04724201001155179,0.08955846489539213,0.1592863560518547,0.2596826466435631,0.43088980875369015
prefill,__all__,5,64,15582,124656,4.0104560600634125,0.9643108449260961,0.30092639945128996,3.5677068422559404,1283735.59375,0.04998556026184058,0.09118694647670389,0.1640915800282377,0.27555833654216405,0.4462681298934668
prefill,__all__,6,64,15582,124656,3.9756496797675913,0.9559416795520833,0.3338302007123604,3.9341692789968654,1482092,0.050338531639070726,0.0902644076498524,0.16353003465537158,0.2832274419201643,0.47057502246181493
prefill,__all__,7,64,15582,124656,4.00430049384577,0.9628307441167534,0.3079081131273264,3.392351701294791,1241874.03125,0.045188358362212806,0.08784174046977282,0.1566711590296496,0.26387819278654856,0.4448722885380567
prefill,__all__,8,64,15582,124656,4.012929899294547,0.9649056775245485,0.29897202100179693,3.4273381294964027,1190714.03125,0.047771467077397,0.09064946733410345,0.14896996534462842,0.25985913233217817,0.44235335643691437
prefill,__all__,9,64,15582,124656,4.045044597474084,0.9726276301584258,0.2580275919329996,3.517734553775744,943744.28125,0.04932774996791169,0.08547522782697985,0.1424399948658709,0.24517070979335132,0.4183111924014889
prefill,__all__,10,64,15582,124656,4.069277768087935,0.9784544760033623,0.23604434403478372,2.822971842765542,734091.96875,0.040615774611731485,0.07366673084328071,0.13469066872031832,0.23344243357720446,0.4015771402900783
prefill,__all__,11,64,15582,124656,4.026964524030415,0.9682802914424109,0.28386996013027854,3.0155017677454445,1113757.25,0.0444743935309973,0.08711975356180209,0.1552191631369529,0.26331664741368244,0.43439545629572585
prefill,__all__,12,64,15582,124656,4.021175247862173,0.966888264772701,0.2944265117603645,3.1780742459396754,1113386.90625,0.04395295854190733,0.08170485175202157,0.1477746759080991,0.2527114619432679,0.43637690925426775
prefill,__all__,13,64,15582,124656,4.025558453370932,0.9679422029144816,0.2857080184668207,3.707928549044187,1154775.84375,0.04745860608394301,0.0864378770376075,0.15487421383647798,0.2695417789757412,0.4452332819920421
prefill,__all__,14,64,15582,124656,4.037313665954795,0.9707687340643706,0.27134022830830445,2.842687747035573,964715.46875,0.04327108201771274,0.07907361057630599,0.14532794249775383,0.244986202027981,0.4211590296495957
prefill,__all__,15,64,15582,124656,4.038971495871335,0.9711673578975757,0.27173381144910796,3.051214515657009,1021287.34375,0.041819086125016044,0.08268354511615968,0.14915447310999871,0.26386214863303814,0.4331199460916442
prefill,code,0,64,4842,38736,3.929839596003022,0.9449266827737746,0.3556058963238331,5.931313131313131,212473.15625,0.07579512598099959,0.12654894671623296,0.2037639405204461,0.31616584056175134,0.49021581990912844
prefill,code,1,64,4842,38736,3.8206746725256115,0.9186780671504607,0.4119593207868649,8.845508982035929,388929.125,0.09533767038413879,0.16225216852540272,0.2904275092936803,0.39082507228418006,0.5441191656340355
prefill,code,2,64,4842,38736,3.6916523261391543,0.8876547506011941,0.5089209649938042,11.66360052562418,508893.65625,0.1145704254440314,0.1815365551425031,0.28665840561751343,0.4382486575795126,0.6208436596447748
prefill,code,3,64,4842,38736,3.7005975864822727,0.8898056310572737,0.5131862156650144,8.877284595300262,436040.125,0.08777364725320115,0.1654275092936803,0.27679677819083026,0.41643432465923175,0.6055865344898802
prefill,code,4,64,4842,38736,3.5333802387521533,0.8495983580037989,0.5899115164188352,11.204658901830284,645320.5,0.08692172655927302,0.1734562164394878,0.32974494010739364,0.49669558033870304,0.6871385790995457
prefill,code,5,64,4842,38736,3.4423786552118685,0.8277171024560304,0.6229573265179678,16.40740740740741,801638.875,0.11436389921520033,0.21915014456836018,0.3669196612969847,0.5168318876497315,0.7183498554316399
prefill,code,6,64,4842,38736,3.425716906042771,0.8237107986395649,0.6387880460037175,15.868421052631579,708171.5625,0.10896840148698884,0.20236988847583642,0.32437525815778606,0.5045952085914911,0.7297087980173482
prefill,code,7,64,4842,38736,3.4827365578139786,0.8374211267801543,0.6159104257021891,13.970636215334421,678229.3125,0.11054316398182569,0.19315365551425032,0.33421106980586535,0.49253923998347793,0.7118442792234614
prefill,code,8,64,4842,38736,3.5847660969638926,0.8619540451394488,0.5617392412742669,11.5625,610504.46875,0.10984613795952086,0.21187009500206527,0.30914394878149526,0.4502788104089219,0.6602643535729038
prefill,code,9,64,4842,38736,3.6045150635435244,0.866702667830635,0.5557959649938042,12.80690737833595,587221.28125,0.1053025609252375,0.19625154894671623,0.3198058653448988,0.45293783560512185,0.6706164807930607
prefill,code,10,64,4842,38736,3.7227451892351775,0.8951310038338061,0.4949425276228831,11.75107296137339,442254.1875,0.10602540272614622,0.16573729863692688,0.25619578686493183,0.4072955390334573,0.6211534489880215
prefill,code,11,64,4842,38736,3.5168458883405065,0.845622687113265,0.5928456410057827,15.01388888888889,696151.96875,0.11162742668318877,0.20381557207765386,0.3374380421313507,0.4919971086327964,0.7055968608013218
prefill,code,12,64,4842,38736,3.5266224174095826,0.8479734454474422,0.5933724442379182,16.468503937007874,620496,0.1079874019000413,0.18336947542337878,0.2984820322180917,0.4691501445683602,0.7229708798017348
prefill,code,13,64,4842,38736,3.4632644796147973,0.8327390816711941,0.6174472712722016,14.439024390243903,742839.875,0.10698058653448989,0.19818773234200743,0.34223977695167285,0.5395755885997522,0.7321096654275093
prefill,code,14,64,4842,38736,3.5423013229217375,0.8517434253189343,0.5830832429781082,11.547880690737834,640646.625,0.09495043370508055,0.1897459727385378,0.3271375464684015,0.47547501032631145,0.7017761255679471
prefill,code,15,64,4842,38736,3.547537966830162,0.8530025720185318,0.5836971744630318,11.735537190082646,627358.53125,0.09164601404378356,0.18285315985130113,0.32690520446096655,0.4858271375464684,0.6879646840148699
prefill,conversation,0,64,2319,18552,3.9991740726785583,0.9615981003841793,0.28367393003449765,5.52,37748.421875,0.07438551099611902,0.12198145752479517,0.19388745148771022,0.2863842173350582,0.4397369555843036
prefill,conversation,1,64,2319,18552,4.0704118863732335,0.9787271738076926,0.23040810963777492,2.5306122448979593,15480.296875,0.03676153514445882,0.07255282449331608,0.1344329452350151,0.22714532125916342,0.38459465286761535
prefill,conversation,2,64,2319,18552,4.066241428369428,0.9777243906276382,0.23551369124622681,2.2486486486486488,15430.140625,0.03363518758085381,0.06613842173350583,0.12521561017680036,0.22946313065976714,0.39602199223803364
prefill,conversation,3,64,2319,18552,4.029502325062392,0.9688905036030102,0.2797289375808538,2.3412162162162162,21442.578125,0.037354463130659765,0.07282233721431651,0.13815222078482103,0.24655023717119448,0.4158042259594653
prefill,conversation,4,64,2319,18552,4.052552497694861,0.974432898561093,0.25662159066407936,2.680073126142596,18243.890625,0.03951056489866322,0.07136696852091419,0.13109098749460973,0.23296679603277276,0.4134864165588616
prefill,conversation,5,64,2319,18552,4.0566596296459965,0.9754204550441231,0.2535323010996119,2.6728971962616823,18236.640625,0.03854031910306167,0.07648771021992239,0.1336244070720138,0.23485338507977577,0.4145105648986632
prefill,conversation,6,64,2319,18552,3.9931584507256512,0.9601516490576256,0.3135544685209142,3.7296222664015906,30257.421875,0.050560586459680895,0.09605433376455369,0.16548081069426476,0.27253126347563605,0.44793014230271666
prefill,conversation,7,64,2319,18552,4.0319364902682375,0.9694757966148732,0.2819406263475636,2.7954545454545454,21333.390625,0.03978007761966365,0.07357697283311772,0.13610392410521777,0.2363087537731781,0.4184454506252695
prefill,conversation,8,64,2319,18552,4.058198888801294,0.9757905686357882,0.2534211271021992,2.650095602294455,17671.734375,0.037354463130659765,0.06996550237171194,0.1308753773178094,0.23528460543337645,0.4110608020698577
prefill,conversation,9,64,2319,18552,4.078994133613199,0.9807907680631561,0.22349173943510134,2.6007067137809186,14350.828125,0.03967227253126347,0.07120526088831393,0.1276951272100043,0.22202457956015523,0.38928417421302286
prefill,conversation,10,64,2319,18552,4.092176860413429,0.9839605438265037,0.20774208980163864,2.280701754385965,11670.671875,0.03153298835705045,0.059508408796895215,0.1148124191461837,0.21216041397153945,0.3826541612764122
prefill,conversation,11,64,2319,18552,4.064006982725734,0.9771871200194227,0.24341041397153945,2.719681908548708,16766.703125,0.03686934023285899,0.07082794307891332,0.13092927986200947,0.23609314359637776,0.4052393272962484
prefill,conversation,12,64,2319,18552,4.039015664237154,0.9711779781446309,0.2774347105433376,2.7109375,20660.390625,0.037408365674859854,0.06980379473911169,0.13146830530401035,0.24186071582578697,0.42308106942647694
prefill,conversation,13,64,2319,18552,4.066859936678995,0.977873110439465,0.24039524040534713,2.793713163064833,16633.453125,0.03832470892626132,0.0736847779215179,0.13464855541181545,0.23409874946097456,0.40329883570504527
prefill,conversation,14,64,2319,18552,4.071546913606821,0.9790000901678877,0.23072984044846917,2.2666666666666666,14193.109375,0.032988357050452784,0.06317378180250108,0.11880120741699009,0.2179279862009487,0.3846485554118154
prefill,conversation,15,64,2319,18552,4.066767234926035,0.9778508203795855,0.24024869286330314,2.343692870201097,15813.921875,0.03455153083225528,0.06770159551530833,0.12672488141440277,0.2295709357481673,0.3983937041828374
prefill,general,0,64,5982,47856,4.042574936133197,0.9720338021302303,0.2591302553493815,3.2195121951219514,144374.59375,0.04689067201604814,0.09137830157138081,0.1509737545971247,0.2483910063523905,0.40947843530591777
