phase,delta,candidate_count,baseline,requests,domains,selection_coverage,candidate_precision,routed_mass_coverage,complete_route_coverage,candidate_amplification,candidate_set_fraction,useful_candidate_amplification,brier_score
prefill,13,12,transition,32,4,0.895383737581752,0.29846124586058403,0.9089704266225587,0.6766267321805127,3.0,0.375,3.352373081041257,
prefill,13,16,domain_static,32,4,0.9004233209718422,0.22510583024296055,0.912748281433178,0.6897795189793093,4.0,0.5,4.444657188860908,
prefill,13,16,global_static,32,4,0.8821359264006245,0.22053398160015614,0.894997865103358,0.6353648025057854,4.0,0.5,4.538647817835833,
prefill,13,16,learned,32,4,0.8971670197601604,0.2242917549400401,0.9082760387920357,0.6807996851741253,4.0,0.5,4.46136943770584,0.08367818978664138
prefill,13,16,source_copy,32,4,0.8560719225007349,0.21401798062518373,0.871480682342081,0.5667440399778979,4.0,0.5,4.677365093611015,
prefill,13,16,transition,32,4,0.9548198991747245,0.23870497479368114,0.9612821658503186,0.8490142271297489,4.0,0.5,4.190238140517536,
prefill,14,4,domain_static,32,4,0.47996604329727593,0.47996604329727593,0.5107469304722205,0.056854904685139304,1.0,0.125,2.088852329122007,
prefill,14,4,global_static,32,4,0.46840011945687976,0.46840011945687976,0.4972967512541855,0.061710522035627186,1.0,0.125,2.1400025262660614,
prefill,14,4,learned,32,4,0.4837991690222409,0.4837991690222409,0.5155423240635275,0.06434455274892094,1.0,0.125,2.071427932242578,0.08252805513121608
prefill,14,4,source_copy,32,4,0.13204088110945766,0.13204088110945766,0.13313691553544188,0.0,1.0,0.125,7.590622359281438,
prefill,14,4,transition,32,4,0.556898358008304,0.556898358008304,0.5945819561272914,0.08604574706344276,1.0,0.125,1.797657404419321,
prefill,14,8,domain_static,32,4,0.6944340382642351,0.34721701913211755,0.7170934174106267,0.27349229741920444,2.0,0.25,2.8827338417410355,
prefill,14,8,global_static,32,4,0.6807995148335723,0.34039975741678613,0.702561471199893,0.253742387523387,2.0,0.25,2.9402882099345824,
prefill,14,8,learned,32,4,0.7029501083727285,0.35147505418636427,0.7252488805480887,0.29075632373754473,2.0,0.25,2.848375898102348,0.08252805513121608
prefill,14,8,source_copy,32,4,0.5702770331891103,0.28513851659455514,0.5960554506553518,0.12945898306809336,2.0,0.25,3.5132426432427204,
prefill,14,8,transition,32,4,0.7923585960319941,0.39617929801599705,0.8137096685037837,0.44291666092078963,2.0,0.25,2.525675314122119,
prefill,14,12,domain_static,32,4,0.8173075894181997,0.27243586313939994,0.8353994052542372,0.49207828263573333,3.0,0.375,3.6730089208374554,
prefill,14,12,global_static,32,4,0.8065614390064786,0.2688538130021595,0.8260036072849101,0.475573446449857,3.0,0.375,3.7232284857476197,
prefill,14,12,learned,32,4,0.8206339862068087,0.27354466206893624,0.8374046190544415,0.5017131957392859,3.0,0.375,3.659002931097686,0.08252805513121608
prefill,14,12,source_copy,32,4,0.7577876420935696,0.2525958806978566,0.7749165456831595,0.37407821104260164,3.0,0.375,3.9618141297499676,
prefill,14,12,transition,32,4,0.9052434814361022,0.3017478271453674,0.917615335164064,0.6984518617754125,3.0,0.375,3.315077241297456,
prefill,14,16,domain_static,32,4,0.9020257337888342,0.22550643344720855,0.9141862553766036,0.693742507530858,4.0,0.5,4.436130200785632,
prefill,14,16,global_static,32,4,0.8869858449874342,0.22174646124685854,0.8996012361989267,0.6459053439133164,4.0,0.5,4.512201016922584,
prefill,14,16,learned,32,4,0.9001750492982947,0.22504376232457368,0.9106828111781423,0.6875088168965142,4.0,0.5,4.445646828348732,0.08252805513121608
prefill,14,16,source_copy,32,4,0.8627363245065971,0.21568408112664927,0.8776841363563272,0.5880615196971205,4.0,0.5,4.639813413180469,
prefill,14,16,transition,32,4,0.9587993336722329,0.23969983341805823,0.9650521804567137,0.859847554646457,4.0,0.5,4.172306657288025,
prefill,15,4,domain_static,32,4,0.4889156952206959,0.4889156952206959,0.5198483349615358,0.0623664134279603,1.0,0.125,2.0502475156088757,
prefill,15,4,global_static,32,4,0.4768635289021612,0.4768635289021612,0.505574282582475,0.06700084240782912,1.0,0.125,2.100999886937803,
prefill,15,4,learned,32,4,0.4950748858470867,0.4950748858470867,0.5258755574894023,0.0662218903844449,1.0,0.125,2.0229895733640073,0.0812377216367259
prefill,15,4,source_copy,32,4,0.13161344403686753,0.13161344403686753,0.1277191035998318,1.0521885521885522e-05,1.0,0.125,7.609796924145501,
prefill,15,4,transition,32,4,0.5593329093865527,0.5593329093865527,0.5967965271201627,0.09280816116085208,1.0,0.125,1.7896225851096994,
prefill,15,8,domain_static,32,4,0.7064116256005468,0.3532058128002734,0.7277695662783448,0.290162413434377,2.0,0.25,2.8335402266637555,
prefill,15,8,global_static,32,4,0.6924549998658752,0.3462274999329376,0.7123512057220831,0.2715971870242597,2.0,0.25,2.8906526984460252,
prefill,15,8,learned,32,4,0.7148607876800176,0.3574303938400088,0.734561271832346,0.3071202176650375,2.0,0.25,2.8003478716091026,0.0812377216367259
prefill,15,8,source_copy,32,4,0.5837929899821457,0.29189649499107284,0.6074268508804643,0.13121452587932225,2.0,0.25,3.428889504861133,
prefill,15,8,transition,32,4,0.7937579846798967,0.39687899233994833,0.8146914031638715,0.4392260857349636,2.0,0.25,2.5209791219390736,
prefill,15,12,domain_static,32,4,0.8277558576142348,0.2759186192047449,0.8440056917611892,0.5177239070156947,3.0,0.375,3.626329243809006,
prefill,15,12,global_static,32,4,0.8178212291799436,0.27260707639331455,0.8351446181858544,0.49858789555399163,3.0,0.375,3.6718887316100552,
prefill,15,12,learned,32,4,0.8343931469524932,0.2781310489841644,0.8504837145286526,0.531958277997922,3.0,0.375,3.598548327250046,0.0812377216367259
prefill,15,12,source_copy,32,4,0.7732008741921784,0.25773362473072614,0.7894232476548388,0.4021880472222002,3.0,0.375,3.881330340698663,
prefill,15,12,transition,32,4,0.9058578547115056,0.30195261823716857,0.9179306156641043,0.7014790336293877,3.0,0.375,3.312673255450038,
prefill,15,16,domain_static,32,4,0.909648503835311,0.22741212595882776,0.9204766773602464,0.7168117399142071,4.0,0.5,4.3987932135036285,
prefill,15,16,global_static,32,4,0.8971565809149206,0.22428914522873014,0.9078468414241526,0.6734233154703428,4.0,0.5,4.460796926163033,
prefill,15,16,learned,32,4,0.911477533126438,0.2278693832816095,0.9204876412115266,0.7227328966521345,4.0,0.5,4.3905615237095486,0.0812377216367259
prefill,15,16,source_copy,32,4,0.8739846982107413,0.21849617455268533,0.8864987576002135,0.6160799368914261,4.0,0.5,4.579894376456162,
prefill,15,16,transition,32,4,0.9627752253808103,0.24069380634520257,0.9677259609971982,0.8681036949370027,4.0,0.5,4.155093791205729,
prefill,16,4,domain_static,32,4,0.5033407851818475,0.5033407851818475,0.5348986590016123,0.0694619069690399,1.0,0.125,1.991759665812738,
prefill,16,4,global_static,32,4,0.49147463869415364,0.49147463869415364,0.5197432445779707,0.07431150051889981,1.0,0.125,2.0407248878301245,
prefill,16,4,learned,32,4,0.5098900015995307,0.5098900015995307,0.5422531688265391,0.076418087107046,1.0,0.125,1.9649103690646113,0.07925090433167012
prefill,16,4,source_copy,32,4,0.1369630089083675,0.1369630089083675,0.13384432161731502,0.0,1.0,0.125,7.340359058856553,
prefill,16,4,transition,32,4,0.5624758622761157,0.5624758622761157,0.5990368356113693,0.09064295425187327,1.0,0.125,1.7802807332344734,
prefill,16,8,domain_static,32,4,0.7223058263031107,0.36115291315155534,0.7427964527046155,0.31012616961386,2.0,0.25,2.7713390029955476,
prefill,16,8,global_static,32,4,0.7101835981063374,0.3550917990531687,0.7298928240376832,0.2918733727849642,2.0,0.25,2.8189082445996334,
prefill,16,8,learned,32,4,0.7333790596041849,0.36668952980209246,0.7533706140519673,0.3401555374080173,2.0,0.25,2.729220540789665,0.07925090433167012
prefill,16,8,source_copy,32,4,0.5895597338362883,0.2947798669181442,0.6135905471879024,0.14715487153635334,2.0,0.25,3.3972096642416023,
prefill,16,8,transition,32,4,0.8048443831145314,0.4024221915572657,0.8229399020852027,0.46583260212563815,2.0,0.25,2.4859358429123564,
prefill,16,12,domain_static,32,4,0.8394523702042478,0.2798174567347492,0.8550071048513498,0.5448295813420728,3.0,0.375,3.5756670003706237,
prefill,16,12,global_static,32,4,0.8323208209328724,0.2774402736442908,0.8497445617132817,0.5249677963741297,3.0,0.375,3.6070043439544914,
prefill,16,12,learned,32,4,0.8446085358759858,0.28153617862532865,0.8597164945567505,0.5611027361877796,3.0,0.375,3.554572359551752,0.07925090433167012
prefill,16,12,source_copy,32,4,0.7816698662226824,0.26055662207422753,0.796860656360161,0.41462250559492886,3.0,0.375,3.8397902872289684,
prefill,16,12,transition,32,4,0.9121854567474549,0.3040618189158183,0.9226308301747108,0.7172793333972224,3.0,0.375,3.289372359325082,
prefill,16,16,domain_static,32,4,0.917802240043657,0.22945056001091424,0.9277628931772336,0.739226658111449,4.0,0.5,4.3593109099278236,
prefill,16,16,global_static,32,4,0.9081108225049948,0.2270277056262487,0.9183417930995561,0.7040787009577015,4.0,0.5,4.406611053641351,
prefill,16,16,learned,32,4,0.9155450421003657,0.22888626052509142,0.9246849984902539,0.7326847370658165,4.0,0.5,4.370495523244362,0.07925090433167012
prefill,16,16,source_copy,32,4,0.880157157279978,0.2200392893199945,0.8926792490872796,0.6313083602255938,4.0,0.5,4.546610248266503,
prefill,16,16,transition,32,4,0.9668098824722439,0.24170247061806097,0.9720148275594914,0.8819430966238921,4.0,0.5,4.137556478134417,
prefill,17,4,domain_static,32,4,0.5260736515294521,0.5260736515294521,0.5589663156873081,0.0786812837717927,1.0,0.125,1.9050335646597198,
prefill,17,4,global_static,32,4,0.516941580723717,0.516941580723717,0.5452954886294556,0.08437900455162067,1.0,0.125,1.9386113223326438,
prefill,17,4,learned,32,4,0.5353673462209485,0.5353673462209485,0.5662723557874312,0.08727824570919931,1.0,0.125,1.8712104859669578,0.0763702178059411
prefill,17,4,source_copy,32,4,0.12761240087997217,0.12761240087997217,0.12631019169010244,0.0,1.0,0.125,7.857369017860744,
prefill,17,4,transition,32,4,0.5916562268938081,0.5916562268938081,0.6281184330019025,0.10611440841125463,1.0,0.125,1.6915767945909863,
prefill,17,8,domain_static,32,4,0.7432411033881594,0.3716205516940797,0.764122091286821,0.34192436075634414,2.0,0.25,2.6929151423915174,
prefill,17,8,global_static,32,4,0.7338733172878955,0.36693665864394776,0.7559437438264823,0.3208675621295253,2.0,0.25,2.7276431863585886,
prefill,17,8,learned,32,4,0.7548596342602494,0.3774298171301247,0.7746032188124727,0.35836053152936026,2.0,0.25,2.651376503803144,0.0763702178059411
prefill,17,8,source_copy,32,4,0.6169416506337572,0.3084708253168786,0.6403297987374799,0.16333714770769228,2.0,0.25,3.245414655384447,
prefill,17,8,transition,32,4,0.8266206270612743,0.41331031353063713,0.8451821135966002,0.5093756332842009,2.0,0.25,2.4202563258860685,
prefill,17,12,domain_static,32,4,0.852774000579174,0.284258000193058,0.8685120676239277,0.5776960611802204,3.0,0.375,3.5195519590750184,
prefill,17,12,global_static,32,4,0.8473131968124048,0.2824377322708016,0.8640643501536955,0.5623778820330704,3.0,0.375,3.542678005913782,
prefill,17,12,learned,32,4,0.8624310046571165,0.28747700155237216,0.8756360840780502,0.5893212423140332,3.0,0.375,3.480352105193769,0.0763702178059411
prefill,17,12,source_copy,32,4,0.8001640507668946,0.26672135025563154,0.8172890169847666,0.4426125690756041,3.0,0.375,3.7505425028677464,
prefill,17,12,transition,32,4,0.9235443092791834,0.30784810309306115,0.9338651504474562,0.7481184638759668,3.0,0.375,3.248942995920115,
prefill,17,16,domain_static,32,4,0.9233454751771357,0.23083636879428393,0.933128438266625,0.7561566603773044,4.0,0.5,4.333102224683158,
prefill,17,16,global_static,32,4,0.915309934935403,0.22882748373385076,0.9238585055823242,0.7287198062052577,4.0,0.5,4.371742763428395,
prefill,17,16,learned,32,4,0.9213055784626322,0.23032639461565804,0.9305895224759034,0.7452344704061207,4.0,0.5,4.343193780610946,0.0763702178059411
prefill,17,16,source_copy,32,4,0.893444968302062,0.2233612420755155,0.9060952669251519,0.6655723577701758,4.0,0.5,4.478789724100765,
prefill,17,16,transition,32,4,0.9708688874032367,0.24271722185080918,0.9749360558623736,0.8963278682343994,4.0,0.5,4.120262398355864,
prefill,18,4,domain_static,32,4,0.5321457765348664,0.5321457765348664,0.5643891577652382,0.08893705888194785,1.0,0.125,1.8836518459513418,
prefill,18,4,global_static,32,4,0.5213783652718054,0.5213783652718054,0.5486081433799587,0.09596724693118885,1.0,0.125,1.9225789865251666,
prefill,18,4,learned,32,4,0.5363469386361079,0.5363469386361079,0.5677609228691388,0.08894229507583998,1.0,0.125,1.8678317223363199,0.07607650820830482
prefill,18,4,source_copy,32,4,0.12765694472705688,0.12765694472705688,0.12963096950522374,0.0,1.0,0.125,7.857605704912994,
prefill,18,4,transition,32,4,0.5895031280407368,0.5895031280407368,0.6253262185281713,0.12137237760287345,1.0,0.125,1.698462020279718,
prefill,18,8,domain_static,32,4,0.7419551603220201,0.37097758016101007,0.7628024761666898,0.34269106675699607,2.0,0.25,2.6980615659901686,
prefill,18,8,global_static,32,4,0.7336402691761114,0.3668201345880557,0.7558226302080807,0.3252838930011589,2.0,0.25,2.728890746242042,
prefill,18,8,learned,32,4,0.7548908987290048,0.3774454493645024,0.7767585607449884,0.3678250680279982,2.0,0.25,2.6519233583781596,0.07607650820830482
prefill,18,8,source_copy,32,4,0.6149735223879983,0.30748676119399915,0.6371364106070444,0.17759537739624195,2.0,0.25,3.255644165814,
prefill,18,8,transition,32,4,0.8289558453357098,0.4144779226678549,0.8456359183058573,0.5211355751486217,2.0,0.25,2.4133639897139494,
prefill,18,12,domain_static,32,4,0.8502123658945883,0.28340412196486275,0.8658435274960274,0.5741484291069605,3.0,0.375,3.5304207140936406,
prefill,18,12,global_static,32,4,0.8465042230758709,0.2821680743586236,0.8629678966922661,0.5625123405471881,3.0,0.375,3.5462449696911724,
prefill,18,12,learned,32,4,0.8655360799027507,0.28851202663425024,0.8776762549166872,0.605367455633746,3.0,0.375,3.467977340261288,0.07607650820830482
prefill,18,12,source_copy,32,4,0.8021359161742886,0.26737863872476286,0.8186146943374388,0.4525743933886715,3.0,0.375,3.741758882404952,
prefill,18,12,transition,32,4,0.9200739629681706,0.30669132098939017,0.9299946422575079,0.7413088677425862,3.0,0.375,3.2610857048291946,
prefill,18,16,domain_static,32,4,0.9214035388894116,0.2303508847223529,0.930766463306459,0.7526665487598184,4.0,0.5,4.3420911237211435,
prefill,18,16,global_static,32,4,0.9147027654414933,0.22867569136037333,0.9230877232474832,0.7292495837332607,4.0,0.5,4.374305931643277,
prefill,18,16,learned,32,4,0.9253901887251172,0.2313475471812793,0.9330377407675712,0.7633642429703679,4.0,0.5,4.323757369346177,0.07607650820830482
prefill,18,16,source_copy,32,4,0.891738992754239,0.22293474818855974,0.9029376939422988,0.6638484160488621,4.0,0.5,4.487292454274227,
prefill,18,16,transition,32,4,0.9715718178409707,0.24289295446024267,0.9755450862337256,0.8991627573917861,4.0,0.5,4.117154428776874,
prefill,19,4,domain_static,32,4,0.5484517991104358,0.5484517991104358,0.5787546869338245,0.10568272121671107,1.0,0.125,1.829065611707842,
prefill,19,4,global_static,32,4,0.5386765412629526,0.5386765412629526,0.5627341895692834,0.11352786835527445,1.0,0.125,1.8625598106255992,
prefill,19,4,learned,32,4,0.5551624684256395,0.5551624684256395,0.5857293492354632,0.11215307683587239,1.0,0.125,1.806411483056951,0.07393890150179153
prefill,19,4,source_copy,32,4,0.13296569564299685,0.13296569564299685,0.1283693731359576,2.3674242424242424e-05,1.0,0.125,7.658375766754894,
prefill,19,4,transition,32,4,0.5974911169611401,0.5974911169611401,0.6328385470277463,0.13456196551248353,1.0,0.125,1.6770717351718516,
prefill,19,8,domain_static,32,4,0.7594448990179792,0.3797224495089896,0.7772466725616125,0.3851722805236856,2.0,0.25,2.6373620496124692,
prefill,19,8,global_static,32,4,0.750572675670236,0.375286337835118,0.7700064972086742,0.36937505954910765,2.0,0.25,2.6689718070607853,
prefill,19,8,learned,32,4,0.7740280918592821,0.38701404592964106,0.7941884761090483,0.4098705307597163,2.0,0.25,2.586624905304402,0.07393890150179153
prefill,19,8,source_copy,32,4,0.6318149392635173,0.31590746963175864,0.6503749801522853,0.20888864737651944,2.0,0.25,3.172919238642098,
prefill,19,8,transition,32,4,0.8353102986268217,0.41765514931341086,0.8505477107934316,0.5444741002437246,2.0,0.25,2.395366159588106,
prefill,19,12,domain_static,32,4,0.8653837316343824,0.28846124387812744,0.879015447054272,0.6208810488669692,3.0,0.375,3.4691917549694553,
prefill,19,12,global_static,32,4,0.8614235784401112,0.28714119281337036,0.8741054557880683,0.6070125675745239,3.0,0.375,3.485665549304172,
prefill,19,12,learned,32,4,0.8763558396130643,0.2921186132043548,0.887667916593401,0.6303522684957371,3.0,0.375,3.4249651214905317,0.07393890150179153
prefill,19,12,source_copy,32,4,0.8214224620452422,0.2738074873484141,0.8342521312258223,0.5087355817658199,3.0,0.375,3.6550131932090792,
prefill,19,12,transition,32,4,0.9286213106597387,0.3095404368865795,0.9357526136404413,0.7704401694352576,3.0,0.375,3.231120432532795,
prefill,19,16,domain_static,32,4,0.9315181173226157,0.23287952933065392,0.9384150732785805,0.7893879559027248,4.0,0.5,4.295177455236609,
prefill,19,16,global_static,32,4,0.9252111297285697,0.23130278243214242,0.9305171598700621,0.7695702332200702,4.0,0.5,4.324806350333503,
prefill,19,16,learned,32,4,0.9356404919429949,0.23391012298574873,0.9414788579424318,0.8017905066130684,4.0,0.5,4.276221517787709,0.07393890150179153
prefill,19,16,source_copy,32,4,0.9044732728466387,0.22611831821165967,0.9125183577655009,0.7115799875412043,4.0,0.5,4.424350776416028,
prefill,19,16,transition,32,4,0.974656605635268,0.243664151408817,0.9773805396758455,0.9099446982773601,4.0,0.5,4.104143436866925,
prefill,20,4,domain_static,32,4,0.5791831929317663,0.5791831929317663,0.6125001090499316,0.13070346646147687,1.0,0.125,1.733817907761995,
prefill,20,4,global_static,32,4,0.5736680223248205,0.5736680223248205,0.6011251930305346,0.14150641671364528,1.0,0.125,1.751114277828027,
prefill,20,4,learned,32,4,0.587180741288871,0.587180741288871,0.6190775450708421,0.14466199069255464,1.0,0.125,1.7091587803309607,0.0702943323863256
prefill,20,4,source_copy,32,4,0.12139759493497151,0.12139759493497151,0.11597641592979077,9.856777013130834e-05,1.0,0.125,8.317366020918415,
prefill,20,4,transition,32,4,0.6161863240196919,0.6161863240196919,0.6507368626519686,0.16360149413966468,1.0,0.125,1.6278308531785572,
prefill,20,8,domain_static,32,4,0.7859593174445763,0.3929796587222881,0.8037451861928432,0.4491425623421612,2.0,0.25,2.5490298849182373,
prefill,20,8,global_static,32,4,0.7766154260492939,0.38830771302464695,0.7932367297797296,0.4372548301705609,2.0,0.25,2.580712256999865,
prefill,20,8,learned,32,4,0.8003505161483446,0.4001752580741723,0.8156035085230281,0.48514496078466823,2.0,0.25,2.5022611412162656,0.0702943323863256
prefill,20,8,source_copy,32,4,0.656513336036133,0.3282566680180665,0.677966716557719,0.23049555500523403,2.0,0.25,3.0554256627925254,
prefill,20,8,transition,32,4,0.849589921827283,0.4247949609136415,0.8612034622314977,0.5988638842401446,2.0,0.25,2.3554507714001662,
prefill,20,12,domain_static,32,4,0.8801166546641646,0.29337221822138815,0.8898792054568695,0.6726858629882713,3.0,0.375,3.4111723217763728,
prefill,20,12,global_static,32,4,0.8759712317397492,0.29199041057991637,0.884769187648301,0.6584231184822498,3.0,0.375,3.4274694213641794,
prefill,20,12,learned,32,4,0.8880182188275513,0.29600607294251713,0.8942875294094689,0.6825789686884804,3.0,0.375,3.3800629282172965,0.0702943323863256
prefill,20,12,source_copy,32,4,0.8282442386548383,0.2760814128849461,0.8404209182359708,0.5276010276093025,3.0,0.375,3.625616117127055,
prefill,20,12,transition,32,4,0.936291092364492,0.31209703078816403,0.9422169091554742,0.8033083363192228,3.0,0.375,3.2046084140783604,
prefill,20,16,domain_static,32,4,0.9381289548955588,0.2345322387238897,0.9430374484734112,0.8181329210360684,4.0,0.5,4.264944784904797,
prefill,20,16,global_static,32,4,0.9338467579788288,0.2334616894947072,0.9360615141070303,0.8040148907227027,4.0,0.5,4.284526482220263,
prefill,20,16,learned,32,4,0.9416649915481616,0.2354162478870404,0.9453440745737495,0.8162172396948112,4.0,0.5,4.2485198234218045,0.0702943323863256
prefill,20,16,source_copy,32,4,0.9128159023187792,0.2282039755796948,0.9197810087343028,0.7391938628432406,4.0,0.5,4.383726916416262,
prefill,20,16,transition,32,4,0.9818974384447692,0.2454743596111923,0.9835564045375702,0.9339615619087414,4.0,0.5,4.073827943686262,
prefill,21,4,domain_static,32,4,0.5830904406410741,0.5830904406410741,0.6197364372297778,0.14625820688542668,1.0,0.125,1.725571052133742,
prefill,21,4,global_static,32,4,0.5768721563706359,0.5768721563706359,0.6088112401681904,0.14797374351375728,1.0,0.125,1.7455483042157902,
prefill,21,4,learned,32,4,0.5896867462857853,0.5896867462857853,0.6242942111498377,0.16414678492931806,1.0,0.125,1.705483757250356,0.07019082005055444
prefill,21,4,source_copy,32,4,0.10918720834389664,0.10918720834389664,0.10382877564493137,0.0,1.0,0.125,9.228959509661383,
prefill,21,4,transition,32,4,0.6247340362183362,0.6247340362183362,0.6627957203019246,0.18366039791480507,1.0,0.125,1.6072004546691017,
prefill,21,8,domain_static,32,4,0.8009264275976037,0.40046321379880184,0.8180899956825123,0.49006690937435327,2.0,0.25,2.502477156986531,
prefill,21,8,global_static,32,4,0.7903451092881093,0.39517255464405465,0.8055280902080363,0.49309237372677706,2.0,0.25,2.5376034000520367,
prefill,21,8,learned,32,4,0.8030552524331299,0.40152762621656496,0.8176264622953041,0.49989201934336835,2.0,0.25,2.4952479392413083,0.07019082005055444
prefill,21,8,source_copy,32,4,0.6616065868789825,0.3308032934394913,0.6880604238913464,0.24545004136966508,2.0,0.25,3.034154513583242,
prefill,21,8,transition,32,4,0.8498436675495594,0.4249218337747797,0.8611053757229898,0.6043773636153088,2.0,0.25,2.3554754226287278,
prefill,21,12,domain_static,32,4,0.8921910570148441,0.297397019004948,0.9000100636642384,0.7162623082704398,3.0,0.375,3.365208926921028,
prefill,21,12,global_static,32,4,0.8886759911694979,0.2962253303898327,0.8949277481976535,0.7002561973494905,3.0,0.375,3.3779802440738136,
prefill,21,12,learned,32,4,0.8987155706582302,0.2995718568860767,0.9057572533269648,0.724292228410352,3.0,0.375,3.339679754596137,0.07019082005055444
prefill,21,12,source_copy,32,4,0.840304680965562,0.280101560321854,0.851162392130732,0.5694596450362429,3.0,0.375,3.5755161732764464,
prefill,21,12,transition,32,4,0.9401247612133556,0.3133749204044519,0.944490125535859,0.8083726531433221,3.0,0.375,3.191522069430306,
prefill,21,16,domain_static,32,4,0.9446802528370453,0.23617006320926132,0.9484346644696325,0.835526036209398,4.0,0.5,4.235262558644436,
prefill,21,16,global_static,32,4,0.9400307968978368,0.2350076992244592,0.9422221310905852,0.8178652290555337,4.0,0.5,4.256022433427426,
prefill,21,16,learned,32,4,0.9425336031681146,0.23563340079202866,0.9452909978452999,0.8264665511231608,4.0,0.5,4.244709077345346,0.07019082005055444
prefill,21,16,source_copy,32,4,0.9216993259716165,0.23042483149290413,0.9266417090332135,0.7629996560235768,4.0,0.5,4.341027059030871,
prefill,21,16,transition,32,4,0.9814434982719709,0.24536087456799272,0.9820945505883799,0.930441897640425,4.0,0.5,4.075719071485759,
prefill,22,4,domain_static,32,4,0.5557207571431517,0.5557207571431517,0.5866398592652373,0.10116813923371527,1.0,0.125,1.8114810000283343,
prefill,22,4,global_static,32,4,0.5463933307374946,0.5463933307374946,0.5702520636728565,0.10374144417621117,1.0,0.125,1.8448712552457138,
prefill,22,4,learned,32,4,0.5549601797839716,0.5549601797839716,0.5830949928304181,0.11175708767624075,1.0,0.125,1.8151239691573808,0.07430118600778504
prefill,22,4,source_copy,32,4,0.12973832913825012,0.12973832913825012,0.1330795481882129,0.0,1.0,0.125,7.790773929084393,
prefill,22,4,transition,32,4,0.5976565159499383,0.5976565159499383,0.6288511612138983,0.1381341212253762,1.0,0.125,1.6813031411966013,
prefill,22,8,domain_static,32,4,0.7946228051583519,0.39731140257917597,0.8045843302850193,0.4944985469925265,2.0,0.25,2.5237363851032137,
prefill,22,8,global_static,32,4,0.7819854979399345,0.3909927489699673,0.7875989213169142,0.5056369642051897,2.0,0.25,2.567529047215486,
prefill,22,8,learned,32,4,0.7921030144782164,0.3960515072391082,0.798613617724665,0.5180481876018671,2.0,0.25,2.5325825904488095,0.07430118600778504
prefill,22,8,source_copy,32,4,0.645715774660331,0.3228578873301655,0.6656505640275493,0.23009139055884797,2.0,0.25,3.11244102496182,
prefill,22,8,transition,32,4,0.8493804736778681,0.42469023683893403,0.8551425334426287,0.6253359036185633,2.0,0.25,2.357449341969084,
prefill,22,12,domain_static,32,4,0.8917706099205587,0.29725686997351963,0.8958872513060795,0.7136557642242357,3.0,0.375,3.366693152165536,
prefill,22,12,global_static,32,4,0.8897089781447706,0.2965696593815902,0.8925073428625863,0.698876935997956,3.0,0.375,3.3741928462313826,
prefill,22,12,learned,32,4,0.889778963959964,0.2965929879866547,0.8921001577948926,0.7115763617602744,3.0,0.375,3.374264749036522,0.07430118600778504
prefill,22,12,source_copy,32,4,0.8436776576024945,0.28122588586749814,0.8449545537161556,0.6218385510741049,3.0,0.375,3.562098063651391,
prefill,22,12,transition,32,4,0.94092179241447,0.31364059747149,0.9436929819025683,0.8281638452001094,3.0,0.375,3.1890215143204848,
prefill,22,16,domain_static,32,4,0.9456205604314971,0.23640514010787428,0.9473009549992025,0.8375760128606176,4.0,0.5,4.2310391704272865,
prefill,22,16,global_static,32,4,0.942234439699931,0.23555860992498276,0.9429084990905352,0.825809794709823,4.0,0.5,4.246067072981204,
prefill,22,16,learned,32,4,0.943364266874751,0.23584106671868774,0.9430703670754835,0.8259107731125763,4.0,0.5,4.241026057003354,0.07430118600778504
prefill,22,16,source_copy,32,4,0.9285464397194163,0.23213660992985408,0.9309210782165981,0.7819081009596922,4.0,0.5,4.309095452347639,
prefill,22,16,transition,32,4,0.9845433495603277,0.24613583739008194,0.9862935328568951,0.9432181395577346,4.0,0.5,4.06299697102471,
prefill,23,4,domain_static,32,4,0.5936275640980323,0.5936275640980323,0.6009682070740002,0.14942488973190837,1.0,0.125,1.6975004378317886,
prefill,23,4,global_static,32,4,0.5832025880570713,0.5832025880570713,0.580413981517554,0.18596296706481538,1.0,0.125,1.7405067215952994,
prefill,23,4,learned,32,4,0.5964744807723139,0.5964744807723139,0.6024132954552726,0.20231863717112394,1.0,0.125,1.6922512971912473,0.07032008605039408
prefill,23,4,source_copy,32,4,0.12567813527594773,0.12567813527594773,0.12306114339530565,0.0,1.0,0.125,8.0189354437165,
prefill,23,4,transition,32,4,0.6127994978512741,0.6127994978512741,0.6165449789084769,0.20522776085841554,1.0,0.125,1.6469157056161514,
prefill,23,8,domain_static,32,4,0.8284292259146167,0.4142146129573083,0.8308412055238212,0.5582181484522781,2.0,0.25,2.4198497545013105,
prefill,23,8,global_static,32,4,0.8127883166332824,0.4063941583166412,0.8086439247154938,0.59192514645137,2.0,0.25,2.4695404703254997,
prefill,23,8,learned,32,4,0.821006170335401,0.4105030851677005,0.8143413861628868,0.5639785885952624,2.0,0.25,2.4421645712011757,0.07032008605039408
prefill,23,8,source_copy,32,4,0.6831449066229123,0.34157245331145614,0.680687386657157,0.2997256466131514,2.0,0.25,2.9458974665671223,
prefill,23,8,transition,32,4,0.8669279460842747,0.43346397304213735,0.8671796511576908,0.6644234271511491,2.0,0.25,2.3096426035674686,
prefill,23,12,domain_static,32,4,0.9084462880517343,0.30281542935057815,0.9101831275875842,0.7422029286633622,3.0,0.375,3.3047148341920636,
