phase,domain,delta,capacity,baseline,n_scopes,mean_selection_coverage,mean_complete_token_coverage,mean_candidate_amplification,mean_useful_amplification,mean_candidate_replacement_fraction
prefill,__domain_balanced__,2,32,previous_window,56,0.7152411189088577,0.16640159771839244,4.0,5.680748925544656,0.0009893733970904428
prefill,__domain_balanced__,2,32,static,56,0.6607959738377839,0.10546564423953887,4.0,6.15904843853194,0.0
prefill,__domain_balanced__,2,32,transition,56,0.9213032950183914,0.6162280631323123,4.0,4.366025503807033,0.2627549423750009
prefill,__domain_balanced__,3,8,domain_oracle,52,0.2978827927779879,0.00014893141708243355,1.0,3.922051319894675,0.0
prefill,__domain_balanced__,3,8,previous_window,52,0.2899536022991151,5.5849281405912576e-05,1.0,3.9781667015506197,0.0019692270298993456
prefill,__domain_balanced__,3,8,static,52,0.22920525912830828,9.308213567652096e-05,1.0,5.464663116360752,0.0
prefill,__domain_balanced__,3,8,transition,52,0.5380335945940244,0.010210573266515014,1.0,1.961156582275825,0.4979828528795877
prefill,__domain_balanced__,3,16,domain_oracle,52,0.4780534956330446,0.04078694785109624,2.0,4.494764798878828,0.0
prefill,__domain_balanced__,3,16,previous_window,52,0.4648285384955436,0.02888887902941646,2.0,4.577107830382623,0.0015003748884790352
prefill,__domain_balanced__,3,16,static,52,0.3898922485987859,0.009897556627754442,2.0,5.63177023868196,0.0
prefill,__domain_balanced__,3,16,transition,52,0.7513308060773366,0.20521207484218207,2.0,2.724244855556295,0.399463353990841
prefill,__domain_balanced__,3,32,domain_oracle,52,0.733284276837369,0.20726067933301645,4.0,5.562693591033254,0.0
prefill,__domain_balanced__,3,32,previous_window,52,0.7182765916630942,0.17397912161578025,4.0,5.657291351925296,0.00098012346389113
prefill,__domain_balanced__,3,32,static,52,0.6654656683491668,0.10792061661358135,4.0,6.1106883371165335,0.0
prefill,__domain_balanced__,3,32,transition,52,0.9156387230236439,0.5904478744839231,4.0,4.388369840270331,0.254376514488844
prefill,__domain_balanced__,4,8,domain_oracle,48,0.30029386552832077,0.00016134236850596966,1.0,3.9141575893335094,0.0
prefill,__domain_balanced__,4,8,previous_window,48,0.2923943763409696,6.050338818973863e-05,1.0,3.9651790179787265,0.001922116657709112
prefill,__domain_balanced__,4,8,static,48,0.23007497391035317,0.00010083898031623104,1.0,5.486512502961588,0.0
prefill,__domain_balanced__,4,8,transition,48,0.5224350677800972,0.009738511786269612,1.0,2.044643484458834,0.4802924084651506
prefill,__domain_balanced__,4,16,domain_oracle,48,0.48031285539896396,0.04397657222967394,2.0,4.485851853920743,0.0
prefill,__domain_balanced__,4,16,previous_window,48,0.4672061030440038,0.031091736801533845,2.0,4.565205705922395,0.0014879242802548897
prefill,__domain_balanced__,4,16,static,48,0.38859552312244633,0.010722353013400646,2.0,5.673604651275379,0.0
prefill,__domain_balanced__,4,16,transition,48,0.7355371017990676,0.19397165729517918,2.0,2.798680315191806,0.3911133503985347
prefill,__domain_balanced__,4,32,domain_oracle,48,0.7332784997651208,0.21216207149956176,4.0,5.56813745129994,0.0
prefill,__domain_balanced__,4,32,previous_window,48,0.7191361764460212,0.17924398427199928,4.0,5.654611799695231,0.0009771064466189193
prefill,__domain_balanced__,4,32,static,48,0.6633234527796149,0.11007182324989727,4.0,6.1356107221441905,0.0
prefill,__domain_balanced__,4,32,transition,48,0.9057224049214582,0.5695314110321034,4.0,4.447595941617042,0.250568590286679
prefill,__domain_balanced__,5,8,domain_oracle,44,0.2994432719783064,0.00017600985655196692,1.0,3.92302557126242,0.0
prefill,__domain_balanced__,5,8,previous_window,44,0.2911277795687918,6.60036962069876e-05,1.0,3.988754337833801,0.0019047870340445998
prefill,__domain_balanced__,5,8,static,44,0.22941435216472217,0.00011000616034497931,1.0,5.559771313027422,0.0
prefill,__domain_balanced__,5,8,transition,44,0.510480399509933,0.008465850295169606,1.0,2.0905079221236367,0.47188843856676493
prefill,__domain_balanced__,5,16,domain_oracle,44,0.4797439908278606,0.045972202399953005,2.0,4.49437372845373,0.0
prefill,__domain_balanced__,5,16,previous_window,44,0.4657121840567534,0.03222395026940011,2.0,4.583877403263929,0.0014915383453333595
prefill,__domain_balanced__,5,16,static,44,0.3871588161041458,0.011291108644421453,2.0,5.705862318988865,0.0
prefill,__domain_balanced__,5,16,transition,44,0.7231715632998518,0.18660175315867145,2.0,2.8414478189552117,0.38566783661255644
prefill,__domain_balanced__,5,32,domain_oracle,44,0.7330049667474523,0.2153325435778621,4.0,5.570565863830777,0.0
prefill,__domain_balanced__,5,32,previous_window,44,0.7181445585474965,0.1820869111831801,4.0,5.662879170829566,0.0009756725018118928
prefill,__domain_balanced__,5,32,static,44,0.6628462961395134,0.11226413681998135,4.0,6.138075363698505,0.0
prefill,__domain_balanced__,5,32,transition,44,0.9000551926341412,0.5537692266003782,4.0,4.476573839954626,0.2475698869073368
prefill,__domain_balanced__,6,8,domain_oracle,40,0.29800742625643084,0.0001936108422071636,1.0,3.9331043188051753,0.0
prefill,__domain_balanced__,6,8,previous_window,40,0.29067594632027194,7.260406582768636e-05,1.0,3.9777573112616786,0.0018768790414028882
prefill,__domain_balanced__,6,8,static,40,0.2282472081446854,0.00012100677637947724,1.0,5.547220011720389,0.0
prefill,__domain_balanced__,6,8,transition,40,0.4948372610908819,0.007349339776119216,1.0,2.1528008482926655,0.4599552333105173
prefill,__domain_balanced__,6,16,domain_oracle,40,0.47826506261911844,0.04705792530772561,2.0,4.505740617224062,0.0
prefill,__domain_balanced__,6,16,previous_window,40,0.4653584529518818,0.0328879735034887,2.0,4.583505429852878,0.0014638835901549794
prefill,__domain_balanced__,6,16,static,40,0.387679724472501,0.011863588337518004,2.0,5.673626600243787,0.0
