phase,domain,layer_id,window_size,hotset_size,n_windows,mean_jaccard,min_jaccard,mean_static_coverage,mean_lagged_coverage,mean_oracle_coverage,mean_lagged_oracle_ratio
prefill,general,14,512,8,10,0.520366053699387,0.23076923076923078,0.2772081163194444,0.2643229166666667,0.3035753038194444,0.8708200144541425
prefill,general,15,256,8,21,0.38155622155622154,0.06666666666666667,0.28720703125,0.256982421875,0.3412109375,0.7610173792638222
prefill,general,15,512,8,10,0.4278856945523612,0.23076923076923078,0.2866753472222222,0.25927734375,0.3138563368055556,0.8315868434319322
prefill,math,0,256,8,7,0.4212898212898213,0.23076923076923078,0.2986653645833333,0.2892252604166667,0.306396484375,0.9438543990060193
prefill,math,0,512,8,3,0.6161616161616161,0.45454545454545453,0.2974853515625,0.295654296875,0.29931640625,0.9877835881468471
prefill,math,1,256,8,7,0.5515151515151515,0.45454545454545453,0.2564290364583333,0.250244140625,0.26220703125,0.9539209667219392
prefill,math,1,512,8,3,0.6888888888888889,0.6,0.2574462890625,0.256103515625,0.25927734375,0.9877101097520731
prefill,math,2,256,8,7,0.635016835016835,0.45454545454545453,0.280517578125,0.2679850260416667,0.2881673177083333,0.9297397860052667
prefill,math,2,512,8,3,0.5272727272727272,0.45454545454545453,0.2701416015625,0.2674560546875,0.2796630859375,0.9561905291816694
prefill,math,3,256,8,7,0.5070707070707071,0.3333333333333333,0.291015625,0.2779134114583333,0.298095703125,0.9323118055828536
prefill,math,3,512,8,3,0.6,0.6,0.294677734375,0.2779541015625,0.297119140625,0.936238233418712
prefill,math,4,256,8,7,0.5865319865319866,0.45454545454545453,0.338134765625,0.3243001302083333,0.3455403645833333,0.9382479350631957
prefill,math,4,512,8,3,0.6888888888888889,0.6,0.334716796875,0.3284912109375,0.339111328125,0.9698451605127096
prefill,math,5,256,8,7,0.6107744107744107,0.45454545454545453,0.3693033854166667,0.3579915364583333,0.3798014322916667,0.9424637760195567
prefill,math,5,512,8,3,0.6888888888888889,0.6,0.364990234375,0.3621826171875,0.3663330078125,0.9884133729524189
prefill,math,6,256,8,7,0.7185185185185184,0.6,0.4041341145833333,0.3956705729166667,0.40771484375,0.9701586636916241
prefill,math,6,512,8,3,0.8888888888888888,0.7777777777777778,0.4075927734375,0.4007568359375,0.4075927734375,0.983451536643026
prefill,math,7,256,8,7,0.48282828282828283,0.3333333333333333,0.325927734375,0.3106282552083333,0.3360188802083333,0.9246079702162954
prefill,math,7,512,8,3,0.6888888888888889,0.6,0.3282470703125,0.3201904296875,0.3287353515625,0.9740300862206874
prefill,math,8,256,8,7,0.6592592592592593,0.6,0.3404947916666667,0.3285319010416667,0.3426106770833333,0.9599026442946549
prefill,math,8,512,8,3,0.8888888888888888,0.7777777777777778,0.3387451171875,0.3387451171875,0.3397216796875,0.9971243709561466
prefill,math,9,256,8,7,0.6774410774410775,0.45454545454545453,0.2919921875,0.2855631510416667,0.2941080729166667,0.9710943762526877
prefill,math,9,512,8,3,0.7777777777777778,0.7777777777777778,0.2900390625,0.2861328125,0.2901611328125,0.9864427083554712
prefill,math,10,256,8,7,0.503030303030303,0.45454545454545453,0.251220703125,0.24430338541666666,0.2594401041666667,0.9418227408703491
prefill,math,10,512,8,3,0.6,0.6,0.2532958984375,0.249755859375,0.2567138671875,0.972855233949788
prefill,math,11,256,8,7,0.6404040404040404,0.45454545454545453,0.3321126302083333,0.3236490885416667,0.3361002604166667,0.9627653740849779
prefill,math,11,512,8,3,0.6888888888888889,0.6,0.33154296875,0.3282470703125,0.3330078125,0.9857214303575894
prefill,math,12,256,8,7,0.7481481481481481,0.6,0.3423665364583333,0.3346354166666667,0.3457845052083333,0.9675675685581435
prefill,math,12,512,8,3,0.7777777777777778,0.7777777777777778,0.345703125,0.341552734375,0.346923828125,0.9846506089031026
prefill,math,13,256,8,7,0.6646464646464646,0.45454545454545453,0.3125813802083333,0.3076985677083333,0.3194173177083333,0.9632437684427279
prefill,math,13,512,8,3,0.5272727272727272,0.45454545454545453,0.305908203125,0.29443359375,0.3101806640625,0.9490605731990704
prefill,math,14,256,8,7,0.4962962962962963,0.3333333333333333,0.257080078125,0.248779296875,0.268798828125,0.9246025140533599
prefill,math,14,512,8,3,0.6,0.6,0.2518310546875,0.2420654296875,0.2564697265625,0.9437716717691051
prefill,math,15,256,8,7,0.4962962962962963,0.3333333333333333,0.2801920572916667,0.267578125,0.2886555989583333,0.9267146940128673
prefill,math,15,512,8,3,0.6888888888888889,0.6,0.2752685546875,0.2623291015625,0.276611328125,0.9504158699211378
