phase,domain,layer_id,rank,expert_id,selections,probability
prefill,__all__,7,25,31,1816,0.016309814628538585
prefill,__all__,7,26,45,1806,0.016220002873976146
prefill,__all__,7,27,63,1781,0.015995473487570053
prefill,__all__,7,28,19,1714,0.015393734732001724
prefill,__all__,7,29,36,1689,0.015169205345595632
prefill,__all__,7,30,43,1649,0.014809958327345883
prefill,__all__,7,31,15,1574,0.014136370168127604
prefill,__all__,7,32,55,1571,0.014109426641758873
prefill,__all__,7,33,47,1562,0.01402859606265268
prefill,__all__,7,34,24,1511,0.013570556114384251
prefill,__all__,7,35,52,1471,0.013211309096134502
prefill,__all__,7,36,34,1426,0.012807156200603536
prefill,__all__,7,37,14,1424,0.012789193849691047
prefill,__all__,7,38,13,1357,0.012187455094122718
prefill,__all__,7,39,16,1329,0.011935982181347895
prefill,__all__,7,40,62,1310,0.011765339847679265
prefill,__all__,7,41,12,1278,0.011477942233079465
prefill,__all__,7,42,11,1264,0.011352205776692053
prefill,__all__,7,43,40,1260,0.011316281074867079
prefill,__all__,7,44,10,1197,0.010750467021123724
prefill,__all__,7,45,59,1187,0.010660655266561287
prefill,__all__,7,46,20,1133,0.010175671791924128
prefill,__all__,7,47,22,1112,0.009987067107343008
prefill,__all__,7,48,25,1112,0.009987067107343008
prefill,__all__,7,49,3,1111,0.009978085931886765
prefill,__all__,7,50,49,994,0.008927288403506251
prefill,__all__,7,51,9,937,0.008415361402500359
prefill,__all__,7,52,42,913,0.00819981319155051
prefill,__all__,7,53,57,897,0.00805611438425061
prefill,__all__,7,54,33,814,0.007310676821382383
prefill,__all__,7,55,53,791,0.007104109785888777
prefill,__all__,7,56,27,752,0.006753843943095273
prefill,__all__,7,57,60,693,0.006223954591176893
prefill,__all__,7,58,30,672,0.006035349906595776
prefill,__all__,7,59,6,644,0.005783876993820951
prefill,__all__,7,60,50,450,0.004041528955309671
prefill,__all__,7,61,8,430,0.0038619054461847967
prefill,__all__,7,62,7,379,0.0034038654979163673
prefill,__all__,7,63,51,332,0.002981750251472913
prefill,__all__,7,64,28,327,0.002936844374191694
prefill,__all__,8,1,54,5762,0.05174953297887627
prefill,__all__,8,2,3,4450,0.03996623078028452
prefill,__all__,8,3,37,3470,0.031164678833165683
prefill,__all__,8,4,18,3294,0.029583991952866793
prefill,__all__,8,5,11,3280,0.029458255496479378
prefill,__all__,8,6,45,3051,0.027401566316999568
prefill,__all__,8,7,51,2969,0.026665109929587583
prefill,__all__,8,8,16,2641,0.023719284379939646
prefill,__all__,8,9,20,2607,0.02341392441442736
prefill,__all__,8,10,10,2515,0.02258765627245294
prefill,__all__,8,11,57,2460,0.022093691622359534
prefill,__all__,8,12,30,2384,0.021411122287685012
prefill,__all__,8,13,35,2363,0.021222517603103893
prefill,__all__,8,14,55,2358,0.021177611725822675
prefill,__all__,8,15,12,2322,0.020854289409397903
prefill,__all__,8,16,63,2224,0.019974134214686017
prefill,__all__,8,17,17,2207,0.019821454231929873
prefill,__all__,8,18,32,2178,0.01956100014369881
prefill,__all__,8,19,1,2136,0.019183790774536573
prefill,__all__,8,20,6,2111,0.018959261388130477
prefill,__all__,8,21,42,2083,0.018707788475355654
prefill,__all__,8,22,15,2062,0.018519183790774538
prefill,__all__,8,23,34,1953,0.01754023566604397
