capacity_experts_per_layer,lookahead_layers,requested_complete_cold_set_coverage,realized_complete_cold_set_coverage,eligible_cold_waves,incomplete_cold_waves,correlation_block_waves,mean_incomplete_run_waves,max_incomplete_run_waves,requested_predicted_to_useful_amplification,realized_predicted_to_useful_amplification,useful_predicted_objects,false_predicted_objects,predicted_objects,miss_generation,evidence_coverage,evidence_demand
32,9,0.75,0.7499936752093506,39527,9882,4,5.324353448275862,24,2.0,2.0,74591,74591,149182,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.75,0.7499936752093506,39527,9882,4,5.324353448275862,24,4.0,4.0,74591,223773,298364,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.75,0.7499936752093506,39527,9882,4,5.324353448275862,24,8.0,8.0,74591,522137,596728,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.9,0.8999924102512207,39527,3953,4,4.441573033707865,16,1.0,1.0,89148,0,89148,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.9,0.8999924102512207,39527,3953,4,4.441573033707865,16,1.25,1.25,89148,22287,111435,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.9,0.8999924102512207,39527,3953,4,4.441573033707865,16,1.5,1.5,89148,44574,133722,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.9,0.8999924102512207,39527,3953,4,4.441573033707865,16,2.0,2.0,89148,89148,178296,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.9,0.8999924102512207,39527,3953,4,4.441573033707865,16,4.0,4.0,89148,267444,356592,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.9,0.8999924102512207,39527,3953,4,4.441573033707865,16,8.0,8.0,89148,624036,713184,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.95,0.9500088547069092,39527,1976,4,4.168776371308017,12,1.0,1.0,94273,0,94273,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.95,0.9500088547069092,39527,1976,4,4.168776371308017,12,1.25,1.2499973481272475,94273,23568,117841,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.95,0.9500088547069092,39527,1976,4,4.168776371308017,12,1.5,1.499994696254495,94273,47136,141409,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.95,0.9500088547069092,39527,1976,4,4.168776371308017,12,2.0,2.0,94273,94273,188546,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.95,0.9500088547069092,39527,1976,4,4.168776371308017,12,4.0,4.0,94273,282819,377092,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.95,0.9500088547069092,39527,1976,4,4.168776371308017,12,8.0,8.0,94273,659911,754184,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.99,0.9900068307739014,39527,395,4,4.072164948453608,8,1.0,1.0,98328,0,98328,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.99,0.9900068307739014,39527,395,4,4.072164948453608,8,1.25,1.25,98328,24582,122910,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.99,0.9900068307739014,39527,395,4,4.072164948453608,8,1.5,1.5,98328,49164,147492,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.99,0.9900068307739014,39527,395,4,4.072164948453608,8,2.0,2.0,98328,98328,196656,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.99,0.9900068307739014,39527,395,4,4.072164948453608,8,4.0,4.0,98328,294984,393312,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.99,0.9900068307739014,39527,395,4,4.072164948453608,8,8.0,8.0,98328,688296,786624,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.999,0.9989880334960913,39527,40,4,4.0,4,1.0,1.0,99242,0,99242,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.999,0.9989880334960913,39527,40,4,4.0,4,1.25,1.2499949618105237,99242,24810,124052,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.999,0.9989880334960913,39527,40,4,4.0,4,1.5,1.5,99242,49621,148863,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.999,0.9989880334960913,39527,40,4,4.0,4,2.0,2.0,99242,99242,198484,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.999,0.9989880334960913,39527,40,4,4.0,4,4.0,4.0,99242,297726,396968,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.999,0.9989880334960913,39527,40,4,4.0,4,8.0,8.0,99242,694694,793936,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.5,0.5000225947851236,22129,11064,4,8.046545454545454,44,1.0,1.0,27136,0,27136,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.5,0.5000225947851236,22129,11064,4,8.046545454545454,44,1.25,1.25,27136,6784,33920,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.5,0.5000225947851236,22129,11064,4,8.046545454545454,44,1.5,1.5,27136,13568,40704,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.5,0.5000225947851236,22129,11064,4,8.046545454545454,44,2.0,2.0,27136,27136,54272,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.5,0.5000225947851236,22129,11064,4,8.046545454545454,44,4.0,4.0,27136,81408,108544,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.5,0.5000225947851236,22129,11064,4,8.046545454545454,44,8.0,8.0,27136,189952,217088,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.75,0.7500112973925618,22129,5532,4,5.324350336862367,20,1.0,1.0,40288,0,40288,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.75,0.7500112973925618,22129,5532,4,5.324350336862367,20,1.25,1.25,40288,10072,50360,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.75,0.7500112973925618,22129,5532,4,5.324350336862367,20,1.5,1.5,40288,20144,60432,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.75,0.7500112973925618,22129,5532,4,5.324350336862367,20,2.0,2.0,40288,40288,80576,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.75,0.7500112973925618,22129,5532,4,5.324350336862367,20,4.0,4.0,40288,120864,161152,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.75,0.7500112973925618,22129,5532,4,5.324350336862367,20,8.0,8.0,40288,282016,322304,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.9,0.8999954810429753,22129,2213,4,4.45271629778672,16,1.0,1.0,48289,0,48289,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.9,0.8999954810429753,22129,2213,4,4.45271629778672,16,1.25,1.2499948228374993,48289,12072,60361,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.9,0.8999954810429753,22129,2213,4,4.45271629778672,16,1.5,1.4999896456749984,48289,24144,72433,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.9,0.8999954810429753,22129,2213,4,4.45271629778672,16,2.0,2.0,48289,48289,96578,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.9,0.8999954810429753,22129,2213,4,4.45271629778672,16,4.0,4.0,48289,144867,193156,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.9,0.8999954810429753,22129,2213,4,4.45271629778672,16,8.0,8.0,48289,338023,386312,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.95,0.9500203353066112,22129,1106,4,4.111524163568773,8,1.0,1.0,51109,0,51109,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.95,0.9500203353066112,22129,1106,4,4.111524163568773,8,1.25,1.2499951084936116,51109,12777,63886,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.95,0.9500203353066112,22129,1106,4,4.111524163568773,8,1.5,1.4999902169872235,51109,25554,76663,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.95,0.9500203353066112,22129,1106,4,4.111524163568773,8,2.0,2.0,51109,51109,102218,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.95,0.9500203353066112,22129,1106,4,4.111524163568773,8,4.0,4.0,51109,153327,204436,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.95,0.9500203353066112,22129,1106,4,4.111524163568773,8,8.0,8.0,51109,357763,408872,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.99,0.9900131049753716,22129,221,4,3.9464285714285716,4,1.0,1.0,53149,0,53149,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.99,0.9900131049753716,22129,221,4,3.9464285714285716,4,1.25,1.2499952962426386,53149,13287,66436,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.99,0.9900131049753716,22129,221,4,3.9464285714285716,4,1.5,1.4999905924852772,53149,26574,79723,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.99,0.9900131049753716,22129,221,4,3.9464285714285716,4,2.0,2.0,53149,53149,106298,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.99,0.9900131049753716,22129,221,4,3.9464285714285716,4,4.0,4.0,53149,159447,212596,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.99,0.9900131049753716,22129,221,4,3.9464285714285716,4,8.0,8.0,53149,372043,425192,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.999,0.9990058294545618,22129,22,4,3.6666666666666665,4,1.0,1.0,53598,0,53598,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.999,0.9990058294545618,22129,22,4,3.6666666666666665,4,1.25,1.250009328706295,53598,13400,66998,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.999,0.9990058294545618,22129,22,4,3.6666666666666665,4,1.5,1.5,53598,26799,80397,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.999,0.9990058294545618,22129,22,4,3.6666666666666665,4,2.0,2.0,53598,53598,107196,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.999,0.9990058294545618,22129,22,4,3.6666666666666665,4,4.0,4.0,53598,160794,214392,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,12,0.999,0.9990058294545618,22129,22,4,3.6666666666666665,4,8.0,8.0,53598,375186,428784,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.5,0.4999097961392748,5543,2772,4,7.764705882352941,32,1.0,1.0,6906,0,6906,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.5,0.4999097961392748,5543,2772,4,7.764705882352941,32,1.25,1.249927599189111,6906,1726,8632,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.5,0.4999097961392748,5543,2772,4,7.764705882352941,32,1.5,1.5,6906,3453,10359,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.5,0.4999097961392748,5543,2772,4,7.764705882352941,32,2.0,2.0,6906,6906,13812,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.5,0.4999097961392748,5543,2772,4,7.764705882352941,32,4.0,4.0,6906,20718,27624,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.5,0.4999097961392748,5543,2772,4,7.764705882352941,32,8.0,8.0,6906,48342,55248,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.75,0.7499548980696373,5543,1386,4,5.269961977186312,20,1.0,1.0,10285,0,10285,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.75,0.7499548980696373,5543,1386,4,5.269961977186312,20,1.25,1.2499756927564414,10285,2571,12856,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.75,0.7499548980696373,5543,1386,4,5.269961977186312,20,1.5,1.4999513855128828,10285,5142,15427,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.75,0.7499548980696373,5543,1386,4,5.269961977186312,20,2.0,2.0,10285,10285,20570,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.75,0.7499548980696373,5543,1386,4,5.269961977186312,20,4.0,4.0,10285,30855,41140,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.75,0.7499548980696373,5543,1386,4,5.269961977186312,20,8.0,8.0,10285,71995,82280,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.9,0.9000541223164351,5543,554,4,4.504065040650406,16,1.0,1.0,12363,0,12363,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.9,0.9000541223164351,5543,554,4,4.504065040650406,16,1.25,1.2500202216290544,12363,3091,15454,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.9,0.9000541223164351,5543,554,4,4.504065040650406,16,1.5,1.500040443258109,12363,6182,18545,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.9,0.9000541223164351,5543,554,4,4.504065040650406,16,2.0,2.0,12363,12363,24726,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.9,0.9000541223164351,5543,554,4,4.504065040650406,16,4.0,4.0,12363,37089,49452,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.9,0.9000541223164351,5543,554,4,4.504065040650406,16,8.0,8.0,12363,86541,98904,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.95,0.9500270611582176,5543,277,4,4.196969696969697,8,1.0,1.0,13089,0,13089,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.95,0.9500270611582176,5543,277,4,4.196969696969697,8,1.25,1.24998089999236,13089,3272,16361,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.95,0.9500270611582176,5543,277,4,4.196969696969697,8,1.5,1.49996179998472,13089,6544,19633,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.95,0.9500270611582176,5543,277,4,4.196969696969697,8,2.0,2.0,13089,13089,26178,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.95,0.9500270611582176,5543,277,4,4.196969696969697,8,4.0,4.0,13089,39267,52356,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.95,0.9500270611582176,5543,277,4,4.196969696969697,8,8.0,8.0,13089,91623,104712,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.99,0.9900775753202237,5543,55,4,3.9285714285714284,4,1.0,1.0,13627,0,13627,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.99,0.9900775753202237,5543,55,4,3.9285714285714284,4,1.25,1.2500183459308725,13627,3407,17034,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.99,0.9900775753202237,5543,55,4,3.9285714285714284,4,1.5,1.5000366918617452,13627,6814,20441,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.99,0.9900775753202237,5543,55,4,3.9285714285714284,4,2.0,2.0,13627,13627,27254,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.99,0.9900775753202237,5543,55,4,3.9285714285714284,4,4.0,4.0,13627,40881,54508,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.99,0.9900775753202237,5543,55,4,3.9285714285714284,4,8.0,8.0,13627,95389,109016,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.999,0.9989175536712971,5543,6,4,3.0,4,1.0,1.0,13752,0,13752,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.999,0.9989175536712971,5543,6,4,3.0,4,1.25,1.25,13752,3438,17190,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.999,0.9989175536712971,5543,6,4,3.0,4,1.5,1.5,13752,6876,20628,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.999,0.9989175536712971,5543,6,4,3.0,4,2.0,2.0,13752,13752,27504,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.999,0.9989175536712971,5543,6,4,3.0,4,4.0,4.0,13752,41256,55008,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,15,0.999,0.9989175536712971,5543,6,4,3.0,4,8.0,8.0,13752,96264,110016,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
